København,Borups Allé,217C,etage:1 dør:th,2400
København,Bangsbovej,86,etage:kl dør:2,2720
Ærø,Rummes Agre,1,,5985
København,Angelgade,3,etage:st dør:th,1765
København,Amagerbrogade,93,etage:1 dør:th,2300
København,Bogholder Allé,70,etage:2 dør:tv,2720
Holbæk,Gyngemosen,161,,4300
Ikast-Brande,Kolonihavevej,18,,7330
København,Bogensegade,5,,2100
København,Amagerbrogade,150,etage:3 dør:3,2300
København,Bodenhoffs Plads,2,etage:5 dør:tv,1430
København,Bobakken,1,etage:kl,2720
København,Blegdamsvej,98,etage:st dør:th,2100
København,Blegdamsvej,9,etage:14 dør:2,2100
København,Blåmunkevej,48,,2400
København,Axel Heides Gade,20,etage:3 dør:tv,2300
København,Bispebjerg Parkallé,68,,2400
København,Banebrinken,77,etage:1 dør:mf,2400
København,Arne Jacobsens Allé,11A,etage:1 dør:7,2300
København,Bispebjerg Parkallé,84,,2400
Silkeborg,Tusindfryd,166,,8600
København,Bevtoftgade,6A,etage:4 dør:th,1736
Aarhus,Gunnar Clausens Vej,32M,etage:kl,8260
Vejle,Knud Højgaards Vej,14,,7100
København,Albaniensgade,2,etage:3 dør:tv,2300
København,Ahornsgade,8,etage:kl dør:tv,2200
København,Sigynsgade,56,etage:4 dør:tv,2200
København,Borgbjergsvej,14,etage:st dør:tv,2450
København,August Wimmers Vej,14,etage:1 dør:2,2500
København,Bodenhoffs Plads,15,etage:1 dør:154,1430
København,Bisiddervej,2,etage:2 dør:mf,2400
Aalborg,Borgm. Jørgensens V.,2,etage:st dør:2,9000
København,Bremensgade,27,etage:3 dør:mf,2300
København,Abel Cathrines Gade,14,etage:2 dør:tv,1654
Vejle,Katrinelund,15,,7120
København,Sigynsgade,69,etage:2 dør:tv,2200
København,Bispebjerg Parkallé,5,,2400
Faaborg-Midtfyn,Solbakken,43,,5750
Odense,Hibiscusvej,78,etage:1 dør:tv,5200
København,Amaliegade,47,etage:2,1256
Svendborg,Mellemgangen,23,,5700
København,Bispeparken,3,etage:2 dør:th,2400
København,Bevtoftgade,3,etage:2 dør:tv,1736
København,Abel Cathrines Gade,16,etage:1 dør:th,1654
København,C.J. Brandts Vej,18,etage:st dør:tv,2400
København,Borgmestervangen,18,etage:st dør:tv,2200
København,Amagerfælledvej,35,etage:1 dør:tv,2300
Holstebro,Hf. Skovbrynet,65,,7500
Slagelse,Grøftevej,10A,,4180
København,Bogensegade,11,etage:5 dør:th,2100
København,Bjergmarksvej,10,etage:1,2700
København,Baggesensgade,27,etage:2 dør:th,2200
København,Amager Boulevard,4,etage:5 dør:th,2300
København,Bergthorasgade,50,etage:4 dør:th,2300
København,Boyesgade,9,etage:1 dør:th,1622
København,Birketinget,2D,etage:2 dør:421,2300
København,Bergthorasgade,6,etage:2 dør:tv,2300
København,Bristol Allé,12,etage:1,2300
København,Artillerivej,112,etage:kl dør:9,2300
København,Bellahøjvej,40B,etage:7 dør:tv,2700
København,Bispebjerg Bakke,18N,etage:1 dør:th,2400
Aarhus,Ceresbyen,9C,etage:2 dør:3,8000
København,Ahornsgade,19,etage:st,2200
København,Borgmester Jensens A,41,etage:4 dør:1,2100
København,Bernstorffsgade,16,,1577
København,Bogfinkevej,6,etage:1 dør:th,2400
København,Bechgaardsgade,4,etage:4 dør:3,2100
Syddjurs,Nørreled,28E,etage:1 dør:2,8544
København,Agnes Henningsens V,5,etage:3,2200
København,Borups Allé,219,etage:1 dør:th,2400
København,Brigadevej,7,etage:1 dør:tv,2300
København,Ahrenkildes Allé,18,,2300
København,Blegdamsvej,78,etage:1 dør:tv,2100
Thisted,Holmevej,31,,7700
København,Asger Rygs Gade,1,etage:1 dør:th,1727
København,A.F. Beyers Vej,17,etage:3 dør:4,2720
København,Bjergvænget,17,etage:1 dør:tv,2400
København,Augustagade,4,etage:4 dør:th,2300
København,Amagerfælledvej,105,etage:2 dør:mf,2300
København,Birketinget,2E,etage:3 dør:532,2300
Odense,Biskorup Havekoloni,81,,5240
København,Blegdamsvej,96B,etage:2 dør:tv,2100
København,Arne Jacobsens Allé,2,etage:6,2300
København,Amager Boulevard,132,etage:1 dør:th,2300
København,Arne Jacobsens Allé,11B,etage:8 dør:5,2300
Herlev,Hørkær,23,etage:4 dør:8,2730
København,Borups Allé,176,,2400
København,Absalonsgade,35,etage:kl,1658
København,Bogensegade,9,etage:2 dør:th,2100
København,Amaliegade,13G,etage:st,1256
København,Absalonsgade,36,etage:4 dør:tv,1658
Slagelse,Virkely,1,,4220
Brønderslev,Parkvej,2A,etage:kl,9700
København,Brohusgade,13,etage:3 dør:tv,2200
København,Amagerbrogade,268,etage:3 dør:a2,2300
København,Assensgade,12,etage:5 dør:th,2100
København,Bredgade,23B,etage:st,1260
København,H.C. Andersens Boul,13,etage:5 dør:2,1553
Tårnby,Hf. Ved Pilegården,70,,2770
København,Amager Strandvej,22A,etage:st dør:th,2300
København,Borups Allé,235C,etage:2 dør:tv,2400
Faxe,Kongstedgårdsvej,33,,4683
København,Amagerfælledvej,129,etage:1 dør:tv,2300
København,Bogtrykkervej,29,etage:1 dør:tv,2400
København,Amagerfælledvej,47,etage:4 dør:th,2300
København,Adelgade,58,etage:3 dør:179,1304
København,Ahlefeldtsgade,18A,etage:kl dør:1,1359
Ringkøbing-Skjern,Baggersvej,4C,,6950
København,Amagerfælledvej,15,etage:st dør:th,2300
København,Birkegade,3,etage:1 dør:th,2200
København,Tagensvej,129,etage:2 dør:28,2200
København,Bispebjerg Bakke,35,etage:st dør:th,2400
København,Birkedommervej,82,etage:4 dør:th,2400
København,Birketinget,2A,etage:1 dør:112,2300
Aalborg,Kaj Birksteds Vej,72,,9430
København,Bellahøjvej,164,etage:2 dør:th,2720
København,Borups Allé,9,etage:3 dør:th,2200
København,Amagerbrogade,103,etage:2 dør:tv,2300
Esbjerg,Tarp Byvej,81H,,6715
København,Theod. Roosevelts V.,3,,2450
København,Amagerbrogade,295,etage:3 dør:th,2300
København,Broagergade,9,etage:3 dør:th,1672
København,A.F. Beyers Vej,6,etage:1 dør:th,2720
København,Abildgaardsgade,20,,2100
Odense,Vindegade,138,etage:2 dør:6,5000
København,Birketinget,14,etage:1 dør:4,2300
Ringkøbing-Skjern,Roderhøj,2A,,6900
København,Boyesgade,15,etage:st dør:th,1622
København,Bergthorasgade,28,etage:1,2300
Bornholm,Rabækkevej,21,,3700
København,Amagerfælledvej,91,etage:1 dør:tv,2300
København,Breslaugade,14,etage:3 dør:3,2300
København,Applebys Plads,11,etage:st,1411
Faaborg-Midtfyn,Lensmarken,2B,,5792
Vejen,Borgergade,2G,etage:st dør:5,6600
København,Bregnerødgade,11,etage:2 dør:tv,2200
København,Bjelkes Allé,22,etage:1 dør:12,2200
København,Bogensegade,6,etage:4 dør:tv,2100
København,Borgmester Jensens A,31A,etage:2 dør:3,2100
København,Amagerbrogade,78,etage:st dør:th,2300
København,Amagerbrogade,265,etage:st dør:4,2300
København,Birkegade,11,etage:2 dør:tv,2200
København,Breslaugade,10,etage:3 dør:3,2300
København,Blegdamsvej,102,etage:3 dør:mf,2100
København,Bechgaardsgade,7,etage:2,2100
København,Bellahøjvej,40A,etage:2 dør:tv,2700
København,Aldersrogade,6D,etage:kl dør:th,2100
København,Birketinget,16,etage:3 dør:2,2300
København,Pakkerivej,17,etage:3 dør:2,2500
København,Absalonsgade,20,etage:3 dør:tv,1658
København,Carsten Niebuhrs G,39,,1577
Aalborg,Gartnervej,72,,9200
Aarhus,Voldbjergvej,12A,etage:2,8240
København,Banegårdspladsen,1,etage:kl dør:2,1570
København,Dieselvej,14,,2450
København,Christiansh Voldgade,4A,,1424
Odense,Gartnerlunden,33,,5270
København,Alléen,3,etage:2 dør:201,2200
København,Bellmansgade,27,etage:5 dør:th,2100
København,Bogtrykkervej,45,etage:2 dør:tv,2400
København,Alléen,1,etage:st dør:101,2200
København,Borups Allé,226,etage:1 dør:th,2400
Horsens,Langagergård,17,,8700
Herning,Kousgaards Plads,4,etage:1 dør:23,7400
Aarhus,Ceresbyen,18,etage:5 dør:7,8000
København,Borgmester Jensens A,41,etage:st dør:1,2100
København,Bellahøjvej,114,etage:2 dør:tv,2720
København,Augustagade,7,etage:4 dør:tv,2300
København,Bispeparken,2,etage:4 dør:th,2400
København,Birkegade,27,etage:st dør:th,2200
Ballerup,Lærketræet,3,,2750
København,Tagensvej,129,etage:3 dør:52,2200
København,Bangsbovej,77,etage:2 dør:tv,2720
Esbjerg,Borgergade,17,etage:4 dør:tv,6700
Aabenraa,Ved Vejen,4,,6200
Lemvig,Vestergade,1B,,7620
København,Bispeparken,1,etage:3 dør:th,2400
København,Borups Allé,284,etage:2 dør:tv,2400
København,Bobakken,19,etage:3 dør:th,2720
København,Asger Rygs Gade,13,etage:1 dør:tv,1727
København,Banebrinken,77,etage:st dør:th,2400
København,Bellmansgade,38,etage:2 dør:tv,2100
København,Asger Rygs Gade,5,etage:1 dør:tv,1727
København,Borgbjergsvej,37,etage:2 dør:th,2450
København,Asminderødgade,18,etage:2 dør:tv,2200
København,Bartholinsgade,11,etage:3 dør:th,1356
København,Torveporten,35,etage:2 dør:th,2500
København,Assensgade,14,etage:1 dør:tv,2100
København,Else Alfelts Vej,81,etage:9 dør:th,2300
København,Amagerbrogade,260,etage:1 dør:tv,2300
København,Amagerfælledvej,85,etage:2 dør:tv,2300
København,Axel Heides Gade,12,etage:2 dør:th,2300
København,Brofogedvej,15,etage:st dør:tv,2400
København,Amagerbrogade,301,etage:st dør:tv,2300
København,Torveporten,35,etage:3 dør:th,2500
København,Linus Paulings Vej,24,etage:1 dør:th,2450
København,Artillerivej,63,etage:st dør:63,2300
Kolding,Låsbygade,2B,,6000
Odense,Albani Torv,14B,,5000
Esbjerg,Gl Guldagervej,55,,6710
Aarhus,Nymarks Allé,310B,,8320
København,Bodenhoffs Plads,16,etage:1 dør:th,1430
Herlev,Nyvang Hovedvej,5,,2730
København,Absalonsgade,30A,etage:1 dør:th,1658
København,Kalkbrænderihavnsg,4A,etage:2 dør:tv,2100
København,Amagertorv,3,etage:4,1160
København,Amaliegade,34B,etage:st,1256
Greve,Agenavej,31,,2670
København,Aggersborggade,2,etage:4 dør:tv,2100
København,Blegdamsvej,24,etage:st,2200
København,Bernstorffsgade,23A,etage:1 dør:th,1577
København,Blekingegade,2,etage:4 dør:tv,2300
København,Bispeparken,18,etage:st dør:mf,2400
København,Berggreensgade,3,,2100
Assens,Østergade,7B, dør:24,5492
Odense,Søndergårds Haver,221,,5220
København,Arne Jacobsens Allé,11A,etage:5 dør:2,2300
København,Amager Strandvej,240A,,2300
København,Amagerfælledvej,17,etage:2 dør:tv,2300
Horsens,Fyensgade,8,,8700
København,Artillerivej,112,etage:kl dør:7,2300
Hjørring,Niels Juelsvej,24,,9850
København,Bredgade,36A,etage:st,1260
København,Amagerbrogade,268,etage:3 dør:308,2300
København,H.C. Andersens Boul,40B,etage:1 dør:tv,1553
København,Axel Heides Gade,26,etage:1 dør:mf,2300
København,Bogholder Allé,62,,2720
København,Bremerholm,28,etage:st dør:tv,1069
København,Arne Jacobsens Allé,11B,etage:9 dør:4,2300
Hjørring,Gøggårdsvej,230D,,9800
Bornholm,Genvej,4, dør:15,3770
København,Baggesensgade,15,etage:3 dør:th,2200
København,Amagerbrogade,30,etage:2 dør:tv,2300
Middelfart,Karlskovvej,32A,,5500
København,Amerika Plads,3B,etage:1 dør:tv,2100
København,Teglholmsgade,36,etage:4 dør:10,2450
København,Bremensgade,83,etage:1 dør:tv,2300
København,Beatevej,7,etage:st dør:th,2500
København,Birmavej,1,,2300
København,Bremensgade,14,etage:2 dør:tv,2300
København,Arkonagade,5,etage:1 dør:tv,1726
København,Blytækkervej,10,,2400
København,Bavnevangen,42,etage:2 dør:tv,2700
København,Bredgade,19D,etage:3,1260
København,Amerika Plads,3D,etage:kl dør:51,2100
København,Blegdamsvej,74F,etage:2 dør:th,2100
Kolding,Skolebakken,42A,,6000
København,Richard Mortensens V,84,etage:2 dør:tv,2300
København,Baldersgade,40,etage:2 dør:th,2200
København,Amagerbrogade,232A,etage:st dør:3,2300
København,Aldersrogade,3A,,2100
København,Bjelkes Allé,52,etage:st,2200
København,Amagerbrogade,237B,etage:2 dør:tv,2300
København,Sigynsgade,2,etage:kl,2200
København,Borgm Christiansensg,5,etage:st dør:tv,2450
Sønderborg,Grundtvigsparken,56,,6400
København,Amerika Plads,6,etage:kl,2100
Stevns,Skørengen Vest,13A,,4660
København,Borgm Christiansensg,13,etage:1 dør:tv,2450
København,Amaliegade,6,etage:3 dør:th,1256
København,Borgbjergsvej,1,etage:st dør:tv,2450
Vejle,Blegbanken,3C,,7100
København,Amagerbrogade,15,etage:2 dør:tv,2300
København,Cylindervej,13,etage:st dør:th,2450
København,Andreas Bjørns Gade,4,etage:4 dør:tv,1428
Holbæk,H.E. Flemmers Have,57,,4300
København,Bremensgade,58,etage:2 dør:tv,2300
København,Arnesvej,27,etage:st,2700
Skanderborg,Fasanvej,1A,,8464
København,Beethovensvej,8,etage:3 dør:tv,2450
Randers,Romaltparken Vest,60,,8960
København,Brobergsgade,3,etage:3 dør:th,1427
København,Borgergade,10,etage:6,1300
København,Amaliegade,45,etage:2,1256
København,Amsterdamvej,30,,2300
København,V.A. Borgens Vej,1,etage:1 dør:th,2450
København,Blankavej,31,etage:st dør:th,2500
København,Backersvej,6,etage:2 dør:th,2300
København,Borgbjergsvej,40,etage:st dør:tv,2450
Nyborg,Møllebakken,6,,5800
København,Bjørneklovej,2,etage:1 dør:1,2300
København,Svend Aukens Plads,3,etage:4 dør:tv,2300
Furesø,Pionervej,6,etage:3 dør:4,3520
København,Bispebjergvej,47,etage:st dør:th,2400
København,Adelgade,63,etage:2 dør:th,1304
Helsingør,Falkenbergvej,30B,etage:1 dør:39,3140
Kolding,Kæmnerengen,12,,6000
København,Blågårds Plads,12,,2200
Odense,Englandsgade,3B,etage:2 dør:2,5000
København,Asminderødgade,4,etage:st dør:th,2200
København,Amagerbrogade,126,etage:4 dør:tv,2300
København,Astrupvej,17,,2700
København,Bergthorasgade,38,etage:2 dør:tv,2300
København,Bellahøjvej,153,etage:st dør:tv,2720
København,Agerlandsvej,36,,2300
Brøndby,Guldborgvej,17,etage:2 dør:7,2660
København,Amagerbrogade,175,etage:3 dør:303,2300
København,Boyesgade,11,etage:5 dør:tv,1622
København,Bjergstedvej,15,etage:1 dør:th,2700
København,Arne Jacobsens Allé,11D,etage:8 dør:8,2300
København,Bellahøjvej,135,etage:st dør:th,2720
København,Bangsbovej,84,etage:st dør:tv,2720
Aarhus,Thit Jensens Gade,12,etage:3 dør:mf,8000
København,Beatevej,5,etage:1 dør:tv,2500
Sønderborg,Møllestien,1,,6310
København,Bangsbovej,50,,2720
København,Abel Cathrines Gade,14,etage:4 dør:th,1654
København,Bangertsgade,1,etage:2 dør:tv,2200
Silkeborg,Bakkeborgtoften,13,,8600
København,Blågårdsgade,16B,etage:kl dør:1,2200
København,Blegdamsvej,28C,etage:st dør:th,2200
København,Bregnerødgade,16,etage:1,2200
Bornholm,Genvej,4, dør:35,3770
København,Bellmansgade,15,etage:2 dør:th,2100
København,Borups Allé,24,etage:3 dør:th,2200
København,Sigynsgade,34,etage:st dør:tv,2200
København,Agnes Henningsens V,3,etage:1 dør:224,2200
Mariagerfjord,Hegedalsvej,84,,9500
København,Amagertorv,6,etage:st,1160
København,Amerika Plads,29,etage:st,2100
København,Artillerivej,50,etage:st dør:th,2300
København,Bjergstedvej,9,,2700
Furesø,Sergentvænget,16,,3520
København,Arnestedet,17,etage:st dør:tv,2720
København,Birkedommervej,70,etage:2 dør:th,2400
København,Bjernedevej,32,,2700
København,Amager Boulevard,111,etage:st,2300
København,Alsgade,12,etage:4 dør:th,1764
Slagelse,Alfavej,140,,4200
København,Bodenhoffs Plads,1,etage:2 dør:222,1430
København,Alsgade,15,etage:1 dør:108,1764
København,Blankavej,23,etage:1 dør:th,2500
København,Blegdamsvej,102,etage:3 dør:tv,2100
Aarhus,Gøteborg Allé,7D,etage:st,8200
København,Bellmansgade,21,etage:1 dør:th,2100
København,H.C. Andersens Boul,36,etage:4,1553
København,Borgervænget,5,etage:st,2100
København,Birkedommervej,91,etage:1 dør:th,2400
København,Amerika Plads,6,etage:st dør:tv,2100
København,Bellahøjvej,6B,etage:7 dør:th,2700
København,Asminderødgade,11,etage:1 dør:tv,2200
København,Boeslundevej,69,,2700
København,Blågårdsgade,44,etage:3 dør:tv,2200
København,Amagerfælledvej,55,,2300
Aarhus,Peder Skrams Gade,10,etage:2,8200
København,Bispebjergvej,68,etage:st dør:tv,2400
København,Bangsbovej,75,etage:2 dør:th,2720
København,Borgergade,14,etage:5,1300
København,Amagerbrogade,205,etage:2 dør:tv,2300
København,Birkedommervej,8,etage:4 dør:th,2400
København,Beatevej,20,etage:2 dør:mf,2500
København,Amagerbrogade,131,etage:1 dør:tv,2300
København,Borgm Christiansensg,26,etage:1 dør:tv,2450
København,Assensgade,1,etage:4 dør:th,2100
Hvidovre,Avedøre Tværvej,94,,2650
København,Bogholder Allé,77,etage:2 dør:th,2720
København,Bremensgade,41,etage:st dør:tv,2300
Hillerød,Søbuen,101,,3400
København,Artillerivej,60,etage:2 dør:th,2300
Aalborg,Lindholm Søpark,46,,9400
København,Amaliegade,45A,etage:2,1256
København,Alléen,1,etage:1 dør:208,2200
København,Edvard Thomsens Vej,2A,etage:2 dør:6,2300
Sønderborg,Skovmærkevej,14,,6470
København,Blegdamsvej,82,etage:2 dør:th,2100
København,Blegdamsvej,126A,etage:1 dør:tv,2100
København,Amagerbrogade,205,,2300
Assens,Bredgade,46A,,5560
København,Blegdamsvej,24,,2200
Glostrup,Vængedalen,925,etage:st,2600
Kolding,Kæmnerengen,11,,6000
København,Amagerbrogade,26,etage:5 dør:th,2300
Sønderborg,Langesø Gården,2, dør:11,6430
København,Arnesvej,30,etage:st,2700
Silkeborg,Åhavevej,44B,etage:2 dør:tv,8600
København,Bogtrykkervej,6,etage:st dør:tv,2400
Svendborg,Havelund,27,,5700
København,Bremensgade,89,etage:3 dør:th,2300
København,Amagerbrogade,127,etage:2 dør:tv,2300
København,Amager Boulevard,101,etage:st dør:2,2300
København,Borgbjergsvej,31,etage:4 dør:th,2450
Aalborg,Skeldalen,31,,9310
København,Birkegade,15B,etage:1 dør:tv,2200
København,Bjelkes Allé,46,,2200
København,Sigynsgade,2,etage:3 dør:th,2200
Aalborg,Kærhavebakken,42,,9270
Aarhus,Frederiks Plads,16,etage:4 dør:2,8000
København,Bomhusvej,13,etage:1 dør:th,2100
København,Amagerbrogade,201,etage:1 dør:tv,2300
København,H.C. Andersens Boul,38,etage:3 dør:tv,1553
København,Borups Allé,255,etage:1 dør:tv,2400
København,Bellahøjvej,108,etage:3,2720
Aarhus,Thit Jensens Gade,12,etage:2 dør:th,8000
Horsens,Ternevej,66C, dør:27,8700
København,Borgbjergsvej,31,etage:4 dør:tv,2450
København,Blågårds Plads,1,etage:3,2200
København,Absalonsgade,35,etage:3 dør:313,1658
København,Arne Jacobsens Allé,11F,etage:4 dør:3,2300
Aarhus,Engtoften,68,etage:st dør:tv,8260
København,Amagerbrogade,271,etage:st,2300
København,Beethovensvej,13,etage:kl,2450
København,Absalonsgade,21A,etage:3 dør:tv,1658
København,Borups Plads,30,etage:3 dør:tv,2200
København,Bremensgade,43,etage:3 dør:th,2300
Kerteminde,Lindøgårdsvej,122,,5330
København,Bispebjergvej,63,etage:1 dør:tv,2400
København,Birkedommervej,84,etage:1 dør:th,2400
København,Bispevej,29,,2400
Vesthimmerlands,Vestvej,20,,9600
København,Ahornsgade,23,etage:kl dør:tv,2200
København,Abel Cathrines Gade,15,etage:st,1654
Odense,Pantheons Passage,2,etage:3,5000
Allerød,Sportsvej,9, dør:2,3450
Aarhus,Lystbådekajen,87,,8000
København,Bobakken,23,etage:3 dør:tv,2720
Billund,Holdgårdsparken,7,,7260
København,Arkonagade,6,etage:st dør:th,1726
København,Bremensgade,37,etage:3 dør:tv,2300
København,Bevtoftgade,7,etage:3 dør:tv,1736
Middelfart,Rokkevænget,7,,5500
København,Brigadevej,50,etage:3 dør:444,2300
Ballerup,Margueritvej,62,,2750
København,Bregnerødgade,10,etage:st dør:tv,2200
København,H.C. Andersens Boul,11,etage:2 dør:th,1553
København,Husumgade,44B,etage:st dør:5,2200
København,Blankavej,29,etage:3 dør:tv,2500
København,Amagerbrogade,149,etage:4 dør:th,2300
Ballerup,Fyrretræet,2,,2750
København,Aggervej,8,,2720
København,Ahornsgade,24,etage:kl dør:tv,2200
København,Amagerbrogade,99,etage:st dør:tv,2300
Bornholm,Genvej,4, dør:7,3770
København,Arne Jacobsens Allé,11A,etage:8 dør:3,2300
København,Borgbjergsvej,40,etage:1 dør:tv,2450
København,Bredgade,78,,1260
København,Alsgade,8,etage:5 dør:th,1764
København,Bramslykkevej,40,etage:1,2500
København,Aldersrogade,15,,2100
København,Amagerfælledvej,89,etage:2 dør:mf,2300
Aarhus,Passagen,2,etage:2,8000
København,Amagerbrogade,120,etage:4 dør:tv,2300
København,Borgm Christiansensg,48,etage:1,2450
København,Bredgade,30,etage:1,1260
København,Arkaderne,70,,2700
Hillerød,Regnbuen,61,,3400
København,Blegdamsvej,29A,etage:3 dør:414,2100
København,Amagerfælledvej,46,etage:2 dør:21,2300
København,Borgergade,38,etage:3 dør:tv,1300
København,Asminderødgade,16,etage:3 dør:tv,2200
København,Borgmester Jensens A,12,etage:3 dør:th,2100
København,Amagerbrogade,155,etage:5 dør:tv,2300
Vejle,Fyrretoften,44,,7100
København,Augustagade,8,etage:5 dør:th,2300
København,Else Alfelts Vej,31K,etage:1 dør:4,2300
København,Backersvej,133,etage:st dør:1,2300
Silkeborg,Øster Bordingvænget,7B,,8600
København,Brohusgade,4,etage:2 dør:th,2200
København,Arildsgård,41,etage:st dør:th,2700
Greve,Søhøj,3,,2690
København,Robert Jacobsens Vej,58A,etage:2 dør:tv,2300
København,Beatevej,5,etage:4 dør:th,2500
København,Bredgade,21,etage:1 dør:1,1260
København,Abel Cathrines Gade,26,etage:4 dør:tv,1654
København,Artillerivej,50,etage:2 dør:tv,2300
København,Bramslykkevej,61,etage:1 dør:tv,2500
København,Amagerbrogade,240,etage:1 dør:th,2300
København,Bergthorasgade,8,etage:1 dør:tv,2300
København,Borthigsgade,6,etage:2 dør:th,2100
København,Albaniensgade,1,etage:2,2300
København,Borgergade,21,etage:2 dør:th,1300
København,Bjelkes Allé,16,etage:st,2200
Frederiksberg,Peter Bangs Vej,7A,etage:1 dør:20,2000
København,Bjørnsonsvej,85,,2500
København,Ahornsgade,13,etage:1 dør:th,2200
København,Sigynsgade,3,etage:st dør:th,2200
København,Borgm Christiansensg,10,etage:1 dør:th,2450
København,Birkegade,8,etage:3 dør:tv,2200
København,Bergthorasgade,17,etage:4 dør:5,2300
København,Borgbjergsvej,4,etage:2 dør:th,2450
København,Bellahøjvej,134,etage:2 dør:tv,2720
København,Baldersgade,70,etage:st dør:th,2200
Herning,Fuglsang Toft,4A,etage:1 dør:1,7400
København,Bremensgade,39,etage:st dør:tv,2300
København,Brobergsgade,7,etage:3 dør:tv,1427
København,Tagensvej,129,etage:1 dør:28,2200
København,Amerika Plads,6,etage:4 dør:th,2100
København,Blågårdsgade,8,etage:st dør:tv,2200
Herlev,Hørkær,21A,etage:5 dør:3,2730
Aalborg,Plateauet,17,etage:st dør:th,9000
København,Bodenhoffs Plads,3,etage:4 dør:235,1430
København,Arne Jacobsens Allé,11D,etage:9 dør:6,2300
København,Amager Boulevard,122,etage:st dør:2,2300
København,Baggesensgade,11B,etage:4 dør:th,2200
København,Sigynsgade,21,etage:3 dør:th,2200
København,Øresundsvej,19B,etage:2,2300
København,Aldersrogade,2,etage:st,2100
Vordingborg,Hf. Kløverbladet,64,,4760
Esbjerg,Myrtueparken,12,,6710
København,Ahornsgade,21,etage:kl dør:tv,2200
København,Biskop Krags Vænge,6,etage:3 dør:th,2100
København,Axeltorv,6,etage:5 dør:tv,1609
København,Baggesensgade,19,etage:4 dør:tv,2200
København,Borgmestervangen,14,etage:2,2200
Aarhus,Tove Ditlevsens Gade,36,etage:st dør:th,8240
København,Bornholmsgade,8,etage:4 dør:th,1266
København,Amagerbrogade,134,etage:st,2300
Helsingør,Strandpromenaden,65,etage:1 dør:tv,3000
København,Bellahøjvej,6B,etage:5 dør:tv,2700
København,Vibevej,27,,2400
København,Amerikavej,10,etage:5 dør:th,1756
København,Bispeparken,13,etage:1 dør:tv,2400
Aarhus,Thit Jensens Gade,12,etage:4 dør:tv,8000
Frederiksberg,Søndre Fasanvej,2C,,2000
Thisted,Østerild Byvej,105B,,7700
Herning,Kousgaards Plads,4,etage:1 dør:10,7400
København,Bogtrykkervej,6,etage:1 dør:th,2400
København,Birkedommervej,56,etage:1,2400
København,Amagerbrogade,287,etage:3 dør:tv,2300
Odense,Skytteløkken Havekol,81,,5000
København,Blankavej,39,etage:3 dør:th,2500
København,Amagerbrogade,12,etage:st dør:th,2300
København,Bjergvænget,2,etage:2 dør:th,2400
København,Axel Heides Gade,22,etage:4 dør:th,2300
Ikast-Brande,Ådalsvænget,15,,7441
København,Adelgade,57,etage:5 dør:th,1304
København,Bjelkes Allé,37,etage:kl dør:2,2200
København,Blågårdsgade,2A,etage:kl dør:2,2200
Aarhus,Frederiks Plads,16,etage:3 dør:6,8000
København,Amager Boulevard,131,etage:1 dør:tv,2300
København,Brofogedvej,2,etage:4 dør:404,2400
Esbjerg,Nordskrænten,47,,6705
København,Sigynsgade,59,etage:st dør:tv,2200
København,Borthigsgade,8,etage:st dør:tv,2100
København,Bangsbovej,12,,2720
København,Ahlefeldtsgade,23,etage:2 dør:th,1359
Aarhus,Egå Marina,608,,8250
København,Asger Rygs Gade,15,etage:st dør:th,1727
Mariagerfjord,Jernbanegade,3F,,9510
København,Absalonsgade,40,etage:st dør:th,1658
København,Bagerstræde,7,etage:4 dør:th,1617
Rebild,Bredgade,71,,9610
København,Sigynsgade,42,etage:3 dør:tv,2200
København,Bramslykkevej,42,etage:1 dør:tv,2500
København,Borgergade,142,etage:1 dør:th,1300
København,Alléen,1,etage:st dør:152,2200
Frederiksberg,Haven,3,,2000
København,Sigynsgade,67,etage:2 dør:th,2200
København,Bispebjerg Bakke,18C,etage:2 dør:th,2400
København,Blegdamsvej,14E,etage:4 dør:56,2200
København,Banegårdspladsen,1,etage:kl dør:1,1570
København,Borgergade,30,etage:7 dør:th,1300
København,Faste Batteri Vej,102,etage:3 dør:th,2300
København,Blegdamsvej,98,etage:2 dør:tv,2100
København,Banefløjen,13,etage:2 dør:tv,2700
København,Bremensgade,32,etage:3 dør:tv,2300
København,Amagerbrogade,268,etage:2 dør:210,2300
København,Blegdamsvej,22,etage:1 dør:tv,2200
København,Bogholder Allé,82,etage:st dør:tv,2720
København,Adelgade,11,etage:3,1304
København,Blågårds Plads,21,etage:st,2200
København,Robert Jacobsens Vej,6B,,2300
København,Aggersborggade,5,etage:1 dør:tv,2100
København,Bredegrund,15,etage:st dør:tv,2300
Odense,Store Glasvej,55C,etage:1,5000
København,Abel Cathrines Gade,31,etage:st,1654
København,Amagerfælledvej,11,etage:3 dør:tv,2300
København,Borgbjergsvej,17,etage:st dør:tv,2450
København,Augustagade,35,etage:1,2300
København,Asger Rygs Gade,1,etage:2 dør:th,1727
Aabenraa,Friisvej,101,,6392
København,V.A. Borgens Vej,6,etage:4 dør:th,2450
Bornholm,Genvej,4, dør:41,3770
København,Anders Henriksens G,4,etage:st dør:th,2300
København,Abel Cathrines Gade,6,etage:st dør:tv,1654
København,Astrupvej,85,etage:1 dør:th,2700
Rebild,Bæveren,41,,9530
Aalborg,Stormgade,15,etage:5 dør:th,9000
