Jussy,Route de Jussy,330,,1254
Grand-Saconnex,Route de Ferney,150,,1218
Vernier,Route d' Aïre,147,,1219
Versoix,Route de Suisse,160,,1290
Bardonnex,Route de Bardonnex,205,,1257
Plan-les-Ouates,Route de Saint-Julien,138,,1228
Vandoeuvres,Chemin des Hauts-Crêts,191,TER,1253
Céligny,Route de Suisse,304,,1298
Lancy,Route du Grand-Lancy,100,,1212
Vandoeuvres,Route de La-Capite,122,,1253
Bernex,Rue de Bernex,385,,1233
Anières,Route d' Hermance,320,,1247
Genthod,Route de Valavran,102,,1294
Onex,Route du Grand-Lancy,163,,1213
Gy,Route de Gy,121,,1251
Satigny,Route du Mandement,247,,1242
Chêne-Bougeries,Route de Florissant,128,B,1231
Meyrin,Route de Meyrin,313,,1217
Collonge-Bellerive,Route de Thonon,138,,1222
Bernex,Rue de Bernex,298,,1233
Anières,Route d' Hermance,405,,1247
Choulex,Route de Choulex,145,,1244
Bardonnex,Route d' Annecy,267,,1257
Onex,Route du Grand-Lancy,147,,1213
Hermance,Route d' Hermance,516,,1248
Bardonnex,Route de Bardonnex,235,A,1257
Russin,Route du Mandement,338,,1281
Plan-les-Ouates,Route d' Annecy,100,E,1256
Bardonnex,Route d' Annecy,241,,1257
Satigny,Route du Mandement,167,,1242
Chêne-Bougeries,Route de Malagnou,237,,1224
Plan-les-Ouates,Route de Saconnex-d'Arve,124,,1228
Vandoeuvres,Route de Mon-Idée,161,,1253
Plan-les-Ouates,Route de Saint-Julien,124,A,1228
Lancy,Route du Grand-Lancy,112,E,1212
Chêne-Bougeries,Route de Chêne,102,,1224
Versoix,Route de l' Etraz,200,,1290
Gy,Route de Gy,113,,1251
Veyrier,Route du Pas-de-l'Echelle,113,,1255
Bernex,Rue de Bernex,257,,1233
Cologny,Chemin de Ruth,100,,1223
Gy,Route de Gy,103,,1251
Vandoeuvres,Chemin des Hauts-Crêts,138,,1253
Veyrier,Route de Veyrier,172,A,1234
Corsier GE,Route d' Hermance,241,A,1246
Hermance,Route d' Hermance,421,,1248
Meyrin,Route de Meyrin,297,,1217
Chêne-Bougeries,Route de Malagnou,152,,1224
Satigny,Route de Peney,141,A,1214
Satigny,Route du Mandement,249,,1242
Plan-les-Ouates,Route de Saint-Julien,177,,1228
Bernex,Rue de Bernex,262,,1233
Onex,Route du Grand-Lancy,148,C,1213
Veyrier,Route de Veyrier,224,D,1255
Versoix,Route de l' Etraz,140,,1290
Bellevue,Route de Lausanne,306,,1293
Hermance,Route de Chevrens,264,,1248
Meyrin,Route de Meyrin,390,,1217
Versoix,Route de Sauverny,210,,1290
Lancy,Route du Grand-Lancy,130,,1212
Plan-les-Ouates,Route de Saconnex-d'Arve,117,,1228
Anières,Route d' Hermance,307,,1247
Céligny,Route de Suisse,360,,1298
Bardonnex,Route d' Annecy,223,,1257
Versoix,Route de Suisse,102,A,1290
Chêne-Bougeries,Chemin De-LA-MONTAGNE,148,,1224
Collonge-Bellerive,Route d' Hermance,155,B,1245
Chêne-Bougeries,Route de Malagnou,172,,1224
Genève-Petit-Saconnex,Rue de Lausanne,135,,1202
Veyrier,Chemin des Bûcherons,108,,1234
Jussy,Route de Bellebouche,160,,1254
Meyrin,Avenue de Mategnin,113,,1217
Choulex,Route de Choulex,141,A,1244
Bardonnex,Route des Hospitaliers,109,,1257
Plan-les-Ouates,Route de Saint-Julien,118,,1228
Jussy,Route de Jussy,321,,1254
Collonge-Bellerive,Route de Thonon,120,,1222
Perly-Certoux,Route de Saint-Julien,263,B,1258
Bardonnex,Route des Hospitaliers,113,,1257
Satigny,Route du Mandement,143,,1242
Bernex,Chemin des Curiades,105,,1233
Choulex,Route de Choulex,140,,1244
Meinier,Route de Meinier,161,,1252
Choulex,Route de Choulex,159,,1244
Vernier,Route de Vernier,102,,1219
Chêne-Bougeries,Route de Chêne,135,,1224
Dardagny,Route du Mandement,430,,1283
Chêne-Bougeries,Route de Malagnou,102,,1224
Bardonnex,Route de Bardonnex,206,,1257
Plan-les-Ouates,Route de Saconnex-d'Arve,135,,1228
Jussy,Route de Jussy,311,,1254
Bernex,Route de Soral,115,A,1233
Genève-Plainpalais,Rue de Carouge,108,A,1205
Onex,Route du Grand-Lancy,129,A,1213
Bardonnex,Route d' Annecy,239,,1257
Lancy,Route du Grand-Lancy,104,,1212
Plan-les-Ouates,Route de Saint-Julien,101,,1228
Jussy,Route de Monniaz,109,,1254
Plan-les-Ouates,Route de Saconnex-d'Arve,104,B,1228
Confignon,Route de Chancy,183,,1232
Bardonnex,Route d' Annecy,279,,1257
Pregny-Chambésy,Route de Lausanne,216,,1292
Plan-les-Ouates,Route de Saint-Julien,197,,1228
Veyrier,Chemin des Marais,157,,1255
Versoix,Route des Fayards,191,,1290
Bellevue,Chemin des Mollies,134,,1293
Onex,Route du Grand-Lancy,189,,1213
Collonge-Bellerive,Route de Thonon,201,,1222
Bernex,Chemin des Curiades,113,,1233
Dardagny,Route du Mandement,441,,1283
Hermance,Route d' Hermance,457,,1248
Choulex,Route de Choulex,135,,1244
Choulex,Route de Choulex,161,,1244
Vandoeuvres,Route de La-Capite,114,,1253
Gy,Route de Gy,160,,1251
Lancy,Route des Jeunes,105,,1227
Onex,Route de Chancy,152,,1213
Avully,Route de Chancy,402,,1237
Genève-Eaux-Vives,Route de Florissant,118,,1206
Cartigny,Route du Moulin-de-la-Ratte,116,,1236
Hermance,Route d' Hermance,433,C,1248
Collonge-Bellerive,Route d' Hermance,121,,1245
Meyrin,Route de Meyrin,287,,1217
Hermance,Route de Chevrens,241,,1248
Chêne-Bougeries,Chemin De-LA-MONTAGNE,138,B,1224
Collex-Bossy,Route de Collex,187,,1239
Bellevue,Route de Lausanne,317,A,1293
Onex,Route de Chancy,150,,1213
Anières,Route d' Hermance,293,BIS,1247
Confignon,Route de Chancy,193,C,1232
Dardagny,Route du Mandement,551,,1283
Hermance,Route de Chevrens,278,,1248
Choulex,Route de Choulex,112,,1244
Versoix,Route des Fayards,249,,1290
Anières,Route d' Hermance,276,A,1247
Bellevue,Chemin des Mollies,104,,1293
Veyrier,Route de Veyrier,198,,1234
Céligny,Route de Suisse,330,,1298
Vandoeuvres,Route de La-Capite,128,,1253
Plan-les-Ouates,Route de Saint-Julien,188,,1228
Plan-les-Ouates,Route de Saconnex-d'Arve,165,,1228
Anières,Route de Veigy,125,,1251
Meyrin,Avenue de Mategnin,103,A,1217
Dardagny,Route de La-Plaine,107,,1283
Choulex,Route de Choulex,149,,1244
Confignon,Route de Chancy,209,,1232
Chêne-Bougeries,Route de Malagnou,191,,1224
Perly-Certoux,Route de Saint-Julien,299,A,1258
Collonge-Bellerive,Route de La-Capite,177,C,1222
Versoix,Route des Fayards,254,,1290
Chêne-Bougeries,Route de Florissant,179,,1231
Versoix,Route de l' Etraz,202,,1290
Versoix,Route de l' Etraz,201,,1290
Corsier GE,Route d' Hermance,229,C,1246
Vernier,Route d' Aïre,169,,1219
Vernier,Route de Canada,108,,1214
Bardonnex,Route d' Annecy,229,,1257
Collonge-Bellerive,Route d' Hermance,187,,1245
Plan-les-Ouates,Route de Saint-Julien,191,,1228
Vandoeuvres,Chemin des Hauts-Crêts,100,,1253
Vandoeuvres,Route de Mon-Idée,151,,1253
Bernex,Rue de Bernex,302,,1233
Satigny,Route d' Aire-la-Ville,232,,1242
Plan-les-Ouates,Chemin du Clos,103,,1228
Chêne-Bougeries,Route de Malagnou,149,,1224
Veyrier,Chemin des Marais,141,,1255
Hermance,Route de Chevrens,243,A,1248
Plan-les-Ouates,Route de Saconnex-d'Arve,238,A,1228
Chêne-Bougeries,Route de Chêne,124,A,1224
Veyrier,Route de Veyrier,208,,1255
Hermance,Route d' Hermance,486,B,1248
Plan-les-Ouates,Route de Saconnex-d'Arve,250,,1228
Onex,Route de Chancy,124,,1213
Versoix,Route de Suisse,102,,1290
Satigny,Route d' Aire-la-Ville,211,,1242
Bellevue,Chemin de la Chênaie,127,,1293
Jussy,Route de Jussy,230,,1254
Dardagny,Route de Malval,121,,1283
Plan-les-Ouates,Chemin du Pont-du-Centenaire,134,,1228
Hermance,Route d' Hermance,486,C,1248
Genthod,Route de Lausanne,376,,1294
Choulex,Route de Choulex,164,,1244
Collonge-Bellerive,Route de La-Capite,175,G,1222
Plan-les-Ouates,Route de Saint-Julien,133,,1228
Hermance,Route d' Hermance,481,,1248
Plan-les-Ouates,Route de Saconnex-d'Arve,123,,1228
Bernex,Chemin des Curiades,103,,1233
Onex,Route de Chancy,171,E,1213
Bernex,Rue de Bernex,382,,1233
Bardonnex,Route d' Annecy,221,BIS,1257
Lancy,Route du Grand-Lancy,106,,1212
Bardonnex,Route d' Annecy,281,,1257
Anières,Route d' Hermance,283,,1247
Collex-Bossy,Route de Collex,167,,1239
Satigny,Route du Mandement,241,,1242
Thônex,Route de Malagnou,200,,1226
Grand-Saconnex,Route de Ferney,222,,1218
Satigny,Route du Mandement,191,,1242
Satigny,Route du Mandement,245,,1242
Perly-Certoux,Route de Saint-Julien,301,,1258
Bernex,Chemin de Saule,106,,1233
Chêne-Bougeries,Route de Florissant,107,,1231
Perly-Certoux,Route de Certoux,162,,1258
Bernex,Route de Lully,119,TER,1233
Meinier,Route de Meinier,136,,1252
Veyrier,Chemin des Marais,159,,1255
Chêne-Bougeries,Route de Chêne,100,BIS,1224
Perly-Certoux,Route de Saint-Julien,302,,1258
Veyrier,Route de Veyrier,136,,1234
Bardonnex,Route d' Annecy,213,B,1257
Bardonnex,Route des Hospitaliers,112,,1257
Perly-Certoux,Route de Saint-Julien,287,,1258
Plan-les-Ouates,Chemin du Pont-du-Centenaire,124,,1228
Chêne-Bougeries,Route de Malagnou,158,D,1224
Veyrier,Route des Tournettes,100,,1255
Vandoeuvres,Route de Mon-Idée,159,,1253
Anières,Route de Veigy,121,,1247
Versoix,Route de Suisse,178,,1290
Chêne-Bougeries,Route de Florissant,174,,1231
Bernex,Rue de Bernex,220,,1233
Vandoeuvres,Chemin des Hauts-Crêts,195,,1253
Vernier,Route d' Aïre,141,,1219
Meyrin,Route de Meyrin,263,,1217
Collonge-Bellerive,Route de Thonon,219,,1246
Dardagny,Route du Mandement,520,,1283
Chêne-Bougeries,Route de Florissant,216,,1231
Collonge-Bellerive,Route de La-Capite,203,,1222
Vernier,Route de Vernier,194,,1214
Hermance,Route d' Hermance,473,,1248
Genève-Petit-Saconnex,Rue de Lyon,114,C,1203
Bardonnex,Route d' Annecy,140,,1257
Bernex,Chemin des Curiades,149,,1233
Céligny,Route de Suisse,308,,1298
Vernier,Route de Meyrin,185,,1214
Bernex,Route de l' Aire,111,,1233
Thônex,Rue de Genève,104,,1226
Genève-Eaux-Vives,Rue du Nant,32,,1207
