Appingedam,Westersingel,66,d,9901GJ
Groningen,Camphuysenstraat,116,,9721KJ
Vriescheloo,Industrieweg,24,,9699SL
Bierum,Luingaweg,6,,9906PJ
Groningen,Hora Siccamasingel,85,,9721HB
Delfzijl,Koningin Wilhelminapark,23,007,9934EH
Blijham,Hoofdweg,173,,9697NG
Wedde,Schoolstraat,14,,9698AP
Groningen,U.T. Delfiaweg,15,,9745EN
Ten Boer,Meeuwstraat,12,,9791GE
Groningen,Meeuwerderweg,85,,9724EP
Appingedam,Abel Eppensstraat,66,,9902HL
Groningen,Geerten Gossaertlaan,10,,9721XJ
Appingedam,Borglaan,53,,9901LE
Holwierde,Het Vliet,38,,9905TK
Appingedam,Graaf Edzardstraat,45,,9902HR
Delfzijl,Kustweg,524,,9933BZ
Termunterzijl,Schepperbuurt,36,,9948PS
Farmsum,Ripperdastraat,51,,9936BB
Bedum,Stationsweg,32,,9781CJ
Groningen,Almastraat,2,,9716CN
Delfzijl,Kleine Belt,131,,9933RE
Bedum,Industrieweg,11,,9781AC
Spijk,Achteromweg,1,,9909AH
Appingedam,Burgemeester Klauckelaan,23,,9902KP
Delfzijl,Ede Staalstraat,14,,9933KL
Groningen,Wobbe Hendrik Alkemastraat,40,,9744AR
Appingedam,Wethouder Huismanlaan,22,,9902LR
Noordwolde,Noordwolderweg,34,,9784PC
Bedum,De Drie Rozen,3,,9781JV
Delfzijl,Skagerrak,35,,9933SC
Groningen,Berkelstraat,19,,9725GV
Delfzijl,Zigzagoven,38,,9934NC
Bedum,Smidshorn,5,,9781KX
Delfzijl,Grote Belt,24,,9933GG
Oudeschans,Voorstraat,9,,9696XG
Ten Boer,Reddingiusstraat,5,,9791CA
Delfzijl,Kustweg,34,A,9933BE
Bierum,Kerkstraat,2,,9906PP
Groningen,Pasteurlaan,43,,9728LB
Ten Post,Bloemhofweg,14,,9792TD
Farmsum,Pastorietuin,9,,9936CH
Groningen,Parkweg,61,a,9725EC
Groningen,Gerststraat,22,,9734AN
Farmsum,Farmsumerzijl,37,,9936GC
Groningen,Prinses Margrietstraat,35,,9744CM
Bedum,Walfriduslaan,29,,9781GH
Bedum,Coendersstraat,8,,9781GD
Appingedam,Emmastraat,54,,9902CT
Groningen,Bekemaheerd,76,,9737PW
Ten Boer,Bloemhof,74,,9791LB
Bedum,Almastraat,32,,9781AR
Delfzijl,De Vennen,62,,9934AG
Meedhuizen,Essenlaan,11,,9937TP
Groningen,De Ploeglaan,6,,9744AV
Groningen,Prinsesseweg,52,a,9717BK
Delfzijl,Jan Plenterstraat,20,,9933KG
Bellingwolde,Hoofdweg,243,A,9695AH
Wagenborgen,Akeleistraat,16,,9945VD
Groningen,Granpré Molièreweg,51,a,9731LC
Delfzijl,Hoefsmederij,47,,9932GP
Ten Boer,Fivelstraat,12,,9791LN
Groningen,Gangboord,62,,9733GE
Groningen,Kornalijnlaan,50,,9743JM
Delfzijl,Binnensingel,5,,9934BZ
Delfzijl,Ossenweg,9,,9931TA
Holwierde,Bansumerweg,15,,9905PN
Groningen,Antaresstraat,15,e,9742LA
Delfzijl,Zwaluwoever,75,,9932LB
Delfzijl,Kustweg,25,109,9933AA
Delfzijl,Midscheeps,58,,9934RT
Groningen,Gentiaanstraat,67,,9731BZ
Bierum,Hereweg,91,,9906PD
Appingedam,Harddraversplein,85,,9902CX
Appingedam,Opwierderweg,65,,9902RB
Zuidwolde,Westerseweg,11,,9785AT
Appingedam,Jan Leugsstraat,47,,9901JK
Groningen,Zaagmuldersweg,260,,9713LR
Groningen,Nieuwe Sint Jansstraat,50,,9711VK
Groningen,Colijnlaan,2,,9722PL
Farmsum,Farmsumerzijl,7,,9936GB
Appingedam,Opwierderweg,37,,9902RA
Bedum,De Vlijt,1,105,9781NP
Appingedam,Dr. Jan ten Brinkstraat,6,,9902EA
Groningen,Klaprooslaan,204,,9713SW
Bedum,Fazant,20,,9781XE
Bedum,De Lijnbaan,37,,9781LK
Delfzijl,Weegbree,8,,9932CK
Delfzijl,Kadijk,16,,9933DK
Appingedam,Fivelpoort,18,,9902SR
Delfzijl,Melkweg,12,,9933HB
Groningen,Van Heemskerckstraat,30,b,9726GL
Appingedam,Dijkstraat,47,a,9901AN
Meedhuizen,Schaapbulterweg,23,,9937TL
Bedum,De Horst,21,,9781XW
Groningen,Celebesstraat,40,a,9715JH
Groningen,Hylkemaheerd,16,,9736JA
Delfzijl,Hooiven,25,,9932JG
Groningen,Hondsruglaan,6,,9722SE
Delfzijl,Melkweg,52,,9933HB
Wedde,Kerkstraat,9,,9698AR
Delfzijl,Rolblok,14,,9932AH
Farmsum,Molenstraat,64,,9936EE
Groningen,Winschoterdiep,143,c,9724GP
Bellingwolde,Kanaaldijk W.Z.,2,,9695VA
Groningen,Celebesstraat,4,a,9715JE
Bedum,Wroetende Mol,5,,9781TC
Groningen,Meerpaal,248,,9732AP
Groningen,Bosboom-Toussaintstraat,56,,9721RJ
Zuidwolde,Beijumerweg,10,,9785AH
Groningen,Trompstraat,25,,9711EB
Thesinge,Molenweg,10,,9797PT
Bedum,Veeno,14,,9781RB
Ten Boer,Blinkerdlaan,65,,9791LD
Delfzijl,Strekel,10,,9932BG
Groningen,A.P. Fokkerstraat,15,a,9713JH
Groningen,Gedempte Zuiderdiep,51,b,9711HB
Blijham,Bouwteweg,5,,9697XN
Appingedam,Tolweg,7,,9902TK
Groningen,Orchideestraat,70,,9731GC
Bedum,Schoolstraat,10,A,9781JN
Groningen,Eendrachtskade,27,a,9718BB
Blijham,Swikstellen,51,,9697MA
Appingedam,Leeuwerikstraat,7,,9903BW
Delfzijl,Klipperlaan,3,,9934EN
Groningen,Rijnstraat,12,,9725ET
Delfzijl,Vlamoven,18,,9934NJ
Farmsum,Borgweg,27,,9936EH
Vriescheloo,Industrieweg,26,,9699SL
Groningen,W.L.S. Churchillstraat,22,,9728SG
Appingedam,Dijkhuizenweg,84,,9903AE
Noordwolde,Nieuwstraat,8,,9784PG
Appingedam,Pieter Bieremastraat,51,,9901EA
Delfzijl,Boeierlaan,6,,9934JM
Groningen,Irislaan,57,,9713RC
Appingedam,De Paasweide,25,,9901EW
Bellingwolde,Sportweg,18,,9695EC
Groningen,Saffierstraat,122,,9743LL
Wagenborgen,Klokkenborg,10,,9945RT
Bellingwolde,Hoofdweg,135,,9695AD
Delfzijl,Kadijk,37,,9933DK
Appingedam,Heerdlaan,1,a,9901CA
Groningen,Marowijnestraat,36,,9715RC
Krewerd,Kerkpad,2,,9904PE
Bedum,Noordwolderweg,128,,9781TA
Bierum,Bredeweg,7,,9906TC
Delfzijl,Concordiastraat,23,,9934RK
Groningen,Zandsteenlaan,163,,9743TL
Groningen,IJsselstraat,77,a,9725GE
Bedum,Waldadrift,154,,9781KH
Groningen,Spirealaan,44,,9741PC
Delfzijl,Marcus Buschstraat,20,,9934GL
Groningen,Petrus Hendrikszstraat,37,a,9714EB
Delfzijl,Jaagpad,1,,9934PK
Ten Boer,Boersterweg,11,,9791HA
Appingedam,Plataanlaan,22,,9902PH
Groningen,Tellegenstraat,2,,9714GD
Bellingwolde,Hoofdweg,180,,9695AS
Groningen,Vondellaan,414,,9721LR
Wedde,Hoofdweg,60,,9698AH
Groningen,Nachtegaalstraat,51,a,9713SP
Holwierde,Nansumerweg,58,,9905RC
Farmsum,Koestraat,16,,9936CE
Bedum,Veeno,19,A,9781RA
Wedde,Hoornderweg,8,,9698PL
Groningen,Hamburgerstraat,18,,9714JC
Wedde,Hoofdweg,17,,9698AA
Groningen,Geraniumhof,21,,9713NX
Delfzijl,Kustweg,116,,9933BJ
Bedum,Fuut,10,,9781ZG
Groningen,Zandsteenlaan,113,,9743TK
Groningen,Jan Hissink Jansenstraat,20,,9713HW
Bedum,Boterbloem,5,,9781VX
Groningen,Schoenerstraat,2,,9745BJ
Termunten,Bongiusweg,12,,9947PP
Groningen,Menkemaheerd,20,,9737LD
Appingedam,Stationsstraat,31,,9901BL
Blijham,Oosterstraat,55,,9697PE
Groningen,Aquamarijnstraat,301,,9743PH
Appingedam,Jan Leugsstraat,41,,9901JK
Delfzijl,Stuurhuis,27,,9934RX
Groningen,Klooslaan,38,,9721XP
Delfzijl,Gersteland,19,,9932HZ
Groningen,Speenkruidstraat,71,,9731GR
Groningen,Westersingel,21,a,9718CB
Delfzijl,Ede Staalstraat,209,,9933KP
Delfzijl,Zwanendrift,19,,9932LN
Groningen,Bordewijklaan,24,,9721TP
Groningen,Polluxstraat,282,,9742CH
Spijk,Redger,1,,9909BV
Ten Boer,Bloemhof,1,116,9791LA
Delfzijl,Robbeplaat,50,,9931CT
Delfzijl,Kustweg,2,A,9933BA
Zuidwolde,Westerseweg,13,B,9785AT
Delfzijl,Oslofjord,15,,9933VA
Holwierde,Stenenpad,2,,9905PK
Appingedam,Farmsumerweg,5,,9902BK
Zuidwolde,Kosterijland,12,,9785CA
Groningen,Jan Hissink Jansenstraat,8,a,9713HV
Appingedam,Klaas Bosstraat,31,,9902EP
Bedum,Mensemastraat,59,,9781DB
Delfzijl,Finsestraat,98,,9933PJ
Delfzijl,Ganzenerf,43,,9932KA
Appingedam,Farmsumerweg,52,,9902BT
Delfzijl,Jacob van Heemskerkstraat,2,A,9934GV
Blijham,Lindenlaan,20,,9697RD
Groningen,Toppingaheerd,59,,9737TV
Groningen,Bataviastraat,23,a,9715KJ
Groningen,Doornbosheerd,6,,9737ML
Groningen,Colijnlaan,43,,9722PK
Holwierde,Juffertoren,34,,9905RK
Groningen,Tellegenstraat,15,,9714GA
Bedum,Thedemastraat,24,,9781BH
Delfzijl,Sont,4,,9933TG
Appingedam,Woldweg,93,,9902AC
Delfzijl,Ploeg,28,,9932AN
Bedum,De Vlier,2,,9781VL
Groningen,Bankastraat,21,,9715CB
Bedum,Wolddijk,51,,9781TJ
Meedhuizen,Schaapbulterweg,4,,9937PK
Bellingwolde,Hoofdweg,148,,9695AR
Delfzijl,Koetshuis,6,,9932CG
Groningen,Orchideestraat,86,,9731GC
Groningen,Zuiderweg,387,,9744AH
Appingedam,Lisstraat,16,,9903BD
Ten Boer,Ommelanderstraat,32,,9791LK
Bedum,Boterdiep Oz,15,,9781JB
Bedum,De Eiken,47,,9781MB
Groningen,Semarangstraat,25,b,9715JS
Appingedam,Westerkade,13,,9903AH
Groningen,Koeriersterweg,4,a,9727AA
Groningen,Winschoterweg,14,,9723CG
Delfzijl,Handelskade Oost,1,,9934AR
Groningen,Kajuit,71,,9733CD
Groningen,Jensemaheerd,87,,9736CG
Appingedam,Overdiep,26,115,9902BX
Wagenborgen,Familie Bronsweg,69,,9945PP
Appingedam,Derk Boeremastraat,25,,9903AM
Delfzijl,De Wending,62,,9933KN
Bedum,De Ruyterstraat,29,D,9781BW
Groningen,Bosboom-Toussaintstraat,26,,9721RH
Bedum,Westerdijkshorn,16,,9781TH
Delfzijl,Skagerrak,83,,9933SE
Bedum,Beatrixlaan,10,,9781CN
Spijk,Nesweg,20,,9909AW
Groningen,Boekenlaan,38,,9731LS
Groningen,Vaargeul,186,,9732JX
Appingedam,Molenstraat,39,,9901AC
Farmsum,Hogelandsterweg,10,,9936BH
Delfzijl,Valkenhorst,3,,9932LS
Wedde,Oostersingel,57,,9698BB
Groningen,Zonnelaan,305,,9742BH
Appingedam,Adamistraat,21,,9902JV
Blijham,Oosteinde,25,,9697XE
Delfzijl,Grote Belt,26,,9933GG
Groningen,Beukenlaan,14,,9741HM
Groningen,Graaf Adolfstraat,27,,9717EB
Groningen,Van Ketwich Verschuurlaan,83,,9721SG
Groningen,Oosterhamrikkade,2,k,9714BA
Delfzijl,Hoofdmannenlaan,3,,9934PL
Groningen,Lopendediep,12,a,9712NW
Bedum,Witsenborgstraat,35,,9781BC
Groningen,Van Iddekingeweg,36,,9721CH
Appingedam,Plataanlaan,8,,9902PH
Ten Boer,Bloemhof,1,120,9791LA
Groningen,J.M. den Uylstraat,31,,9728RH
Groningen,Maria Dermoutlaan,58,,9721VK
Groningen,Verlengde Grachtstraat,2,a,9717GG
Delfzijl,Kustweg,445,,9933AS
Delfzijl,Kustweg,25,602,9933AA
Bedum,Westerdijkshorn,9,,9781TG
Garmerwolde,Rijksweg,31,,9798TD
Ten Boer,Bedrijvenweg,3,,9791DE
Appingedam,Georg van Saksenlaan,1,C,9902JA
Groningen,Johan de Wittstraat,130,,9716CK
Groningen,Cortinghlaan,19,,9716HR
Groningen,G. Sterringastraat,25,,9728VT
Appingedam,Stadhouderslaan,13,,9901HN
Thesinge,G.N. Schutterlaan,23,,9797PA
Delfzijl,Ganzenerf,79,,9932KB
Delfzijl,Neptunusstraat,1,,9933CA
Groningen,Plutolaan,347,,9742GK
Delfzijl,Ossenweg,13,,9931TA
Wagenborgen,Akeleistraat,22,,9945VD
Bedum,De Vlijt,23,,9781NR
Spijk,'t Loug,14,,9909AB
Thesinge,Havenstraat,8,,9797PL
Delfzijl,Kustweg,25,302,9933AA
Bedum,Van Speykstraat,12,,9781BP
Bedum,Waldadrift,66,,9781KE
Groningen,Goudlaan,232,,9743EE
Ten Post,Jan Zijlstraat,31,c,9792PT
Appingedam,Rootveld,4,,9903CB
Spijk,Ubbenasingel,30,,9909AR
Groningen,Van Slingelandtstraat,70,,9716GP
Appingedam,Leliesingel,3,,9903ED
Appingedam,Koningstraat,36,,9901EE
Appingedam,Twarrelt,19,,9903GA
Groningen,Engelberterweg,74,,9723EN
Appingedam,Georg van Saksenlaan,51,b,9902JE
Delfzijl,Jan van Galenstraat,43,,9934HB
Ten Boer,Wedmanstraat,2,,9791BK
Delfzijl,Sont,73,,9933TC
Zuidwolde,Kosterijland,17,,9785CB
Ten Boer,Ommelanderstraat,55,,9791LH
Groningen,Atensheerd,85,,9737TD
Appingedam,Solwerderweg,5,a,9901BR
Groningen,Selwerderstraat,40,,9717GL
Bellingwolde,Blijhamsterweg,24,,9695BA
Groningen,Golfslag,8,,9732MA
Blijham,Esweg,47,,9697RP
Groningen,Van Iddekingeweg,97,,9721CC
Groningen,Plutolaan,373,,9742GK
Groningen,Boraxstraat,145,,9743VN
Groningen,C.H. Petersstraat,19,,9714CG
Appingedam,Abel Eppensstraat,143,,9902HE
Ten Boer,Fazanthof,4,,9791GC
Blijham,Swikstellen,43,,9697PW
Groningen,Jan van Galenstraat,3,,9726HL
Appingedam,Overdiep,18,204,9902BX
Appingedam,Beukenlaan,81,,9902PC
Groningen,Boeg,37,,9733EL
Delfzijl,Koningin Wilhelminapark,48,,9934EJ
Delfzijl,Koningin Wilhelminapark,23,133,9934EH
Appingedam,Opwierderweg,83,,9902RB
Appingedam,Georg van Saksenlaan,7,A,9902JA
Groningen,Ceramstraat,13,a,9715JK
Groningen,Helper Westsingel,74,a,9721BG
Groningen,Van Moerkerkenlaan,14,,9721TB
Delfzijl,Rijksweg,85,A,9934PD
Appingedam,Abel Eppensstraat,40,,9902HJ
Zuidwolde,Beijumerweg,13,,9785AH
Bierum,Luingaweg,3,,9906PH
Groningen,R. Schumanstraat,10,,9728SK
Zuidwolde,Beijumerweg,12,,9785AH
Groningen,Avondsterlaan,106,,9742KE
Groningen,Jaltadaheerd,49,,9737HB
Appingedam,Solwerderstraat,14,,9901BD
Groningen,Oosterweg,100,a,9724CM
Delfzijl,Hooiven,42,,9932JK
Groningen,J.C. Kapteynlaan,15,b,9714CL
Groningen,Oosterhamriklaan,361,,9715SP
Groningen,De Hoogte,27,,9716HE
Bedum,De Lijsterbes,9,,9781VA
Appingedam,Plataanlaan,9,,9902PG
Groningen,Parelstraat,216,,9743JH
Delfzijl,Waterstraat,153,,9934AT
Bedum,Oosterend,4,,9781NW
Groningen,Hyacinthstraat,114,,9713XJ
Appingedam,Opwierderweg,41,,9902RB
Groningen,Voermanstraat,60,,9742VD
Ten Boer,Schepperij,18,,9791LV
Bellingwolde,Werkhuislaan,3,,9695VR
Bedum,Wilhelminalaan,48,,9781CW
Wedde,Oostersingel,4,,9698BC
Delfzijl,Polarisweg,143,,9933HE
Groningen,Oliemuldersweg,186,b,9713VL
Appingedam,Wieger van den Bosstraat,3,,9901GS
Farmsum,Industriepark,6,A,9936AR
Woldendorp,Klapsterweg,5,,9946PG
Delfzijl,Botterlaan,8,,9934EZ
Bedum,Abel Tasmanstraat,2,,9781BS
Delfzijl,Schoenerlaan,23,,9934EP
Vriescheloo,Dorpsstraat,87,,9699PC
Groningen,Nieuweweg,12,a,9711TD
Ten Boer,Hendrik Werkmanstraat,9,,9791DL
Appingedam,Derk Boeremastraat,35,,9903AN
Appingedam,Woldweg,7,,9902AA
Bellingwolde,B.L. Tijdensweg,3,,9695TJ
Bedum,Weegbree,22,,9781VV
Groningen,Deliplein,117,,9715DD
Bellingwolde,Hoofdweg,8,,9695AK
Delfzijl,Marktstraat,3,,9934CH
Appingedam,Mr. A.T. Voslaan,108,a,9902LH
Bellingwolde,1e Vennenweg,1,,9695GN
Bedum,Noordwolderweg,70,A,9781AJ
Bedum,Van Speykstraat,1,D,9781BM
Appingedam,Rootveld,6,,9903CB
Wagenborgen,Menterne,9,,9945RA
Appingedam,Pelikaanstraat,7,,9902AL
Bedum,Ter Laan,3,,9781HN
Groningen,Schelfhoutstraat,7,,9744JH
Delfzijl,Zetter,17,,9934NM
Delfzijl,Ankerstraat,30,,9934KC
Bellingwolde,Leidijksweg,14,,9695CR
Appingedam,Kastanjelaan,5,,9902PJ
Groningen,Isebrandtsheerd,81,,9737LK
Groningen,Menkemaheerd,79,,9737LC
Groningen,Vondellaan,90,,9721LH
Delfzijl,Skagerrak,139,,9933SH
Groningen,Brugstraat,17,a,9712AA
Groningen,Campinglaan,6,,9727KH
Groningen,Palembangstraat,34,,9715LL
Woldendorp,Trambaan,5,,9946RT
Groningen,Tweede Spoorstraat,13,,9718PC
Veelerveen,Ruiten A Kanaal West,11,,9566TL
Bedum,Grotestraat,53,,9781HB
Appingedam,Cornelis Albertsstraat,10,,9901EJ
Appingedam,Wethouder Huismanlaan,8,,9902LR
Delfzijl,Zwanendrift,25,,9932LN
Groningen,Kremersheerd,6,,9737PA
Farmsum,Ridenbergstraat,15,,9936BE
Groningen,Esdoornlaan,54,,9741KE
Termunten,Abel Olsderweg,36,,9947PN
Bedum,Burchtplein,52,,9781AW
Meedhuizen,Hoofdstraat,64,,9937PE
Holwierde,Het Vliet,23,,9905TL
Bedum,De Lijsterbes,13,,9781VA
Blijham,Esweg,24,,9697RR
Woldendorp,Schildkamp,3,,9946RS
Appingedam,Jan Leugsstraat,30,,9901JM
Groningen,Fuchsiahof,14,,9713PK
Ten Boer,Kievitstraat,5,,9791ER
Groningen,Jacob Catsstraat,30,,9716GD
Appingedam,Lange Sissen,28,,9903GC
Woldendorp,Klapsterweg,80,,9946PK
Delfzijl,Stuiker,10,,9934LH
Appingedam,Burgemeester Klauckelaan,95,,9902KX
Godlinze,Sintelpad,7,,9908PK
Delfzijl,Sont,37,,9933TA
Woldendorp,Johannes Kerkhovenpolder,2,,9946TL
Termunten,Baamsum,4,,9947TC
Groningen,Nieuwe Kijk in 't Jatstraat,111,,9712SG
Appingedam,Burgemeester Klauckelaan,8,a,9902KZ
Groningen,Parkweg,44,,9725EJ
Bedum,Sportlaan,25,,9781CL
Groningen,Paterswoldseweg,189,,9728AA
Losdorp,Krommeweg,6,,9907TB
Veelerveen,Veelerveensterweg,115,,9566PK
Wagenborgen,Akeleistraat,18,,9945VD
Groningen,Madame Curiestraat,22,,9728HR
Zuidwolde,Boterdiep Wz,11,,9785AJ
Delfzijl,Singel,75,,9934BT
Groningen,Veenweg,28,,9728NM
Bellingwolde,Noorderstraat,52,,9695HP
Groningen,Planetenlaan,176,,9742JE
Bedum,De Populieren,48,,9781MK
Delfzijl,Koningin Julianalaan,13,,9934EB
Groningen,Koolstraat,40,a,9717KE
Groningen,Riouwstraat,35,,9715BT
Garmerwolde,W.F. Hildebrandstraat,39,,9798PH
Delfzijl,Eemskanaal N.Z.,73,A,9934RN
Groningen,Martinikerkhof,2,,9712JG
Delfzijl,Kustweg,282,,9933BN
Ten Post,Oldenhuisstraat,18,,9792PM
Ten Boer,Gaykingastraat,24,,9791CH
Groningen,Kremersheerd,40,,9737PB
Delfzijl,Oude Schans,35,,9934CN
Groningen,Johan de Wittstraat,115,,9716CC
Bedum,De Lijsterbes,15,,9781VA
Farmsum,Borgshof,31,,9936CR
Groningen,Fongersplaats,83,,9725LD
Groningen,Mauritsstraat,28,a,9724BL
Groningen,Neptunusstraat,55,,9742JL
Onderdendam,Stadsweg,23,,9959PR
Appingedam,Parksingel,1,a,9902PM
Holwierde,de Rippert,29,,9905PT
Bellingwolde,Hamsterweg,18,,9695XD
Groningen,Oude Ebbingestraat,10,b,9712HH
Bedum,Ransuil,15,,9781RJ
Groningen,Viaductstraat,12,a,9725BH
Wedde,Hoofdweg Wedderveer,45,,9698PB
Appingedam,Burgemeester Lewe van Aduardstraat,34,,9902NN
Appingedam,Stationsweg,12,,9901CR
Groningen,Parklaan,29,b,9724AR
Delfzijl,Midscheeps,80,,9934RT
Groningen,J.M. den Uylstraat,107,,9728RJ
Bedum,De Horst,8,,9781XW
Farmsum,Industriepark,6,,9936AR
Delfzijl,Kustweg,30,A,9933BD
Groningen,Tuinbouwdwarsstraat,23,a,9717HT
Bedum,Boterdiep Zz,32,,9781GP
Delfzijl,Eemskanaal N.Z.,47,A,9934RE
Groningen,Gelkingestraat,50,,9711NE
Appingedam,De Wierde,44,,9901ET
Farmsum,Nieuwstad,37,A,9936CA
Bellingwolde,Noorderstraat,44,,9695HP
Delfzijl,Ploeg,23,,9932AM
Delfzijl,Tarweveld,10,,9932MC
Delfzijl,Koningin Julianalaan,63,,9934ED
Delfzijl,Koningin Wilhelminapark,61,,9934EH
Appingedam,Wieger van den Bosstraat,6,,9901GS
Delfzijl,Kustweg,25,110,9933AA
Delfzijl,Handelskade Oost,2,,9934AR
Groningen,Jacob van Ruysdaelstraat,60,,9718SH
Groningen,Goeman Borgesiuslaan,423,,9722VK
Garmerwolde,Rijksweg,11,,9798TD
Ten Boer,Stadsweg,20,,9791KE
Groningen,Saffierstraat,172,,9743LM
Groningen,Grachtstraat,71,a,9717HL
Groningen,Soerabajastraat,41,b,9715LP
Appingedam,Terplaan,19,,9902PR
Vriescheloo,Industrieweg,36,A,9699SL
Appingedam,Georg van Saksenlaan,45,a,9902JD
Delfzijl,Koningin Wilhelminapark,132,,9934EJ
Delfzijl,De Wending,21,,9933KM
Appingedam,Wilhelminaweg,21,,9901CL
Delfzijl,De Vennen,77,,9934AD
Holwierde,Hoofdweg,22,,9905PC
Groningen,De Savornin Lohmanplein,11,,9722HS
Appingedam,Prinsesseweg,1,,9901HH
Delfzijl,Menno van Coehoornsingel,17,,9934GP
Ten Boer,Bloemhof,1,104,9791LA
Groningen,Bessemoerstraat,23,,9741AK
Delfzijl,Koningin Wilhelminapark,23,338,9934EH
Groningen,Hendrikstraat,6,a,9724NB
Groningen,Kraaienest,78,,9733HJ
Groningen,Plutolaan,355,,9742GK
Woltersum,Hoofdweg,17,,9795PA
Groningen,Elzenlaan,21,,9741NA
Groningen,Kajuit,150,,9733CJ
Delfzijl,Hoenderhof,18,,9932KL
Farmsum,Steenweg,32,,9936BP
Onderdendam,Uiterdijk,15,,9959PK
Delfzijl,Piet Heinstraat,48,,9934HM
Bellingwolde,Gronddiep,51,,9695BX
Groningen,Steenhouwerskade,156,,9718DL
Delfzijl,Bosplaat,9,,9931CW
Groningen,Tuinbouwstraat,6,a,9717JH
Woldendorp,Schildkamp,21,,9946RS
Ten Boer,de Rietzoom,22,,9791BB
Groningen,Patrijspoort,107,,9733GP
Groningen,Florakade,420,,9713ZM
Delfzijl,Sikkel,21,,9932BD
Bedum,De Acacia,16,,9781VG
Groningen,Stoepemaheerd,30,,9737TL
Groningen,Bandoengstraat,3,,9715NA
Bellingwolde,Reidersingel,55,,9695GD
Delfzijl,Koningsplaat,35,,9931CG
Delfzijl,Hooiven,30,,9932JK
Groningen,G. Sterringastraat,13,,9728VT
Ten Boer,Stadsweg,72,,9791KH
Delfzijl,Tuka,6,,9932HL
Delfzijl,Nieuweweg,11,,9934RA
Bedum,Ludgerstraat,27,,9781GE
Groningen,Zandsteenlaan,16,,9743TN
Groningen,Dukdalf,96,,9732BN
Spijk,Alberdaweg,9,,9909AJ
Appingedam,Georg van Saksenlaan,14,,9902JK
Groningen,Boraxstraat,87,,9743VL
Groningen,A. Jacobsstraat,110,,9728ME
Groningen,Albertine Agnesstraat,18,a,9717EW
Groningen,Riouwstraat,27,a,9715BT
Termunten,Houwerdastraat,2,,9947PE
Bedum,Wilhelminalaan,15,,9781CT
Groningen,Petrus Campersingel,249,,9713AP
Delfzijl,Oude Schans,36,,9934CS
Groningen,Plutolaan,423,,9742GM
Wagenborgen,Hoofdweg,149,,9945PE
Groningen,Couperusstraat,31,,9721JB
Bedum,Ommelanderdrift,18,,9781LC
Delfzijl,Koningin Wilhelminapark,84,,9934EJ
Zuidwolde,Sickinghestraat,2,,9785BH
Groningen,Atensheerd,50,,9737TA
Delfzijl,Duivenslag,29,,9932KJ
Spijk,Spaarbankweg,2,,9909BN
Spijk,Achteromweg,15,,9909AH
Delfzijl,Kraaienbos,15,,9932LJ
Delfzijl,Kraaienbos,54,,9932LL
Groningen,Klooslaan,73,,9721XM
Groningen,Verlengde Nieuwstraat,32,a,9724HD
Groningen,Soerabajastraat,58,,9715LW
Delfzijl,Wendakker,5,,9932AS
Appingedam,Farmsumerweg,48,,9902BT
Groningen,Marjoleinstraat,103,,9731DD
Bedum,Smidshorn,24,,9781KZ
Groningen,Kochstraat,100,,9728KH
Appingedam,Jan Leugsstraat,45,,9901JK
Vriescheloo,Ribesweg,20,,9699SM
Zuidwolde,Oosterseweg,44,B,9785AE
Delfzijl,Eilandweg,81,,9932HE
Groningen,Van Starkenborghstraat,20,,9721ED
Groningen,Van Drielstlaan,31,,9744ES
Appingedam,Meedensingel,35,,9903BH
Woltersum,K. de Boerweg,13,,9795PH
Groningen,Gratamastraat,24,a,9714HS
Appingedam,Hoofdelingenlaan,10,,9901HK
Delfzijl,Cornelis Houtmanstraat,30,I,9934HG
Bedum,De Blink,40,,9781KT
Groningen,Reviusstraat,123,,9721KP
Groningen,Vlierstraat,25,,9741HT
Appingedam,Adamistraat,13,,9902JV
Bellingwolde,Sportweg,81,,9695EC
Delfzijl,Kadijk,28,,9933DK
Groningen,Zilverlaan,53,,9743RD
Bedum,De Hazelaar,15,,9781VJ
Appingedam,Koningstraat,63,,9901ED
Farmsum,Hindrik Jagerstraat,32,,9936CV
Bedum,Industrieweg,19,,9781AC
Groningen,Wilgenlaan,146,,9741BX
Appingedam,Uiterdijk,26,a,9901JE
Farmsum,Molenstraat,43,,9936EB
Thesinge,Bakkerstraat,16,,9797PK
Bellingwolde,Rhederweg,172,,9695CJ
Ten Boer,Ommelanderstraat,34,,9791LK
Wedde,Oostersingel,11,,9698BA
Appingedam,Wethouder Olthoflaan,11,,9902LA
Groningen,Meindert Hobbemastraat,7,b,9718RN
Delfzijl,Burgemeester Buiskoolplein,3,,9934PA
Groningen,Goeman Borgesiuslaan,2,,9722RH
Ten Boer,Redgerstraat,39,,9791BH
Bedum,Ommelanderdrift,47,,9781LB
Groningen,Paterswoldseweg,303,,9728AJ
Appingedam,Secretaris Holscherlaan,81,,9902LK
Bellingwolde,Lijsterlaan,28,,9695BH
Spijk,Zwarteweg,11,,9909BG
Groningen,Van Slingelandtstraat,56,,9716GP
Appingedam,Schoolstraat,25,,9902AP
Farmsum,Koestraat,42,,9936CG
Farmsum,Karspelpad,6,,9936HP
Groningen,Perseusstraat,8,,9742PX
Groningen,Gorechtkade,50,a,9713CC
Appingedam,Farmsumerweg,100,,9902BW
Zuidwolde,Oosterseweg,44,E,9785AE
