Bromma,Danavägen,23,,168 53
Bromma,Frösövägen,9,,168 53
Hägersten,Cedergrensvägen,42,,126 36
Älvsjö,Hasselstigen,23,A,125 53
Stockholm,Mäster Mikaels Gata,3,,116 20
Bandhagen,Harpsundsvägen,82,A,124 58
Bromma,Lövåsvägen,12,,167 33
Hägersten,Boktryckarvägen,9,C,129 33
Stockholm,Osquars Backe,14,,114 28
Stockholm,Hammarby Allé,13,,120 32
Bagarmossen,Bergsrådsvägen,12,,128 42
Johanneshov,Boråsvägen,10,,121 48
Stockholm,Kungsholms Strand,177,,112 48
Stockholm,Jungfrugatan,21,,114 44
Bromma,Hallonvägen,7,,168 59
Stockholm,Bergsgatan,38,,112 28
Stockholm,Banérgatan,27,,115 22
Hägersten,Karin Boyes Gata,45,,129 55
Spånga,Axbyplan,36,,163 73
Hägersten,Bellmanskällevägen,18,,129 40
Hässelby,Blomsterkungsvägen,210,,165 77
Stockholm,Båtbyggargatan,7,,120 70
Stockholm,Klara Östra Kyrkogata,1,,111 52
Enskede,Brättnevägen,9,,122 64
Skarpnäck,Drotsvägen,3,,128 38
Hässelby,Brändövägen,61,D,165 72
Bromma,Holbergsgatan,46,,168 49
Stockholm,Hagagatan,11,,113 48
Bromma,Ferievägen,69,,168 41
Bromma,Mossens Långväg,12,,167 58
Kista,Heklagatan,77,B,164 55
Hägersten,Lögarebacken,9,,129 40
Stockholm,Fregattvägen,39,,117 68
Stockholm,Heleneborgsgatan,11,B,117 31
Kista,Kista Alléväg,5,,164 55
Hägersten,Källbacken,8,,129 40
Stockholm,Hallandsgatan,35,,118 57
Stockholm,Artemisgatan,15,,115 42
Spånga,Brotorpsvägen,12,,163 44
Spånga,Cervins Väg,84,A,163 41
Hägersten,Jakobsdalsvägen,13,,126 53
Johanneshov,Kärrtorpsvägen,72,,121 55
Stockholm,Drottning Kristinas Väg,53,C,114 28
Skärholmen,Kråksätrabacken,21,,127 30
Hägersten,Lm Ericssons Väg,12,,126 26
Hägersten,Kransbindarvägen,25,,126 36
Hässelby,Gartnerstigen,16,,165 70
Stockholm,Essinge Brogata,8,,112 61
Stockholm,Högviltsgatan,9,,115 45
Hägersten,Källbacken,9,,129 40
Bromma,Hedebyvägen,11,,168 55
Bromma,Gamla Bromstensvägen,95,,168 64
Bandhagen,Harpsundsvägen,154,,124 59
Spånga,Johannelundsvägen,20,,163 45
Stockholm,Drottninggatan,68,,111 21
Kista,Mariehamnsgatan,28,,164 71
Stockholm,Hornsbruksgatan,9,,117 34
Stockholm,Blekholmstorget,20,,111 64
Bromma,Furusångsvägen,1,,167 67
Bromma,Alfons Åbergs Gata,5,,168 70
Bagarmossen,Lillåvägen,35,,128 45
Stockholm,Norrbackagatan,1,B,113 41
Kista,Kastrupgatan,6,,164 41
Spånga,Glömmingegränd,16,,163 62
Skarpnäck,Flygfältsgatan,13,,128 30
Stockholm,Blekegatan,10,,117 59
Bagarmossen,Kolbäcksgränd,14,,128 46
Stockholm,Hammarby Allé,87,,120 63
Hägersten,Cedergrensvägen,61,,126 36
Bandhagen,Bäverbäcksgränd,72,,124 62
Vällingby,Krossgatan,38,A,162 50
Stockholm,Dalagatan,47,,113 31
Spånga,Brotorpsvägen,54,,163 44
Älvsjö,Mässvägen,2,B,125 30
Johanneshov,Hässleholmsvägen,10,,121 53
Bromma,Bergenhielmsvägen,7,,168 57
Enskededalen,Kyrkogårdsvägen,53,,121 33
Spånga,Brotorpsvägen,20,,163 44
Skarpnäck,Horisontvägen,31,,128 34
Stockholm,Götgatan,55,,116 21
Skärholmen,Norrholmsgränd,7,,127 41
Stockholm,Falkenbergsgatan,2,,115 21
Bandhagen,Nåttarövägen,8,,124 51
Bagarmossen,Gimågatan,36,,128 48
Hägersten,Hanna Rydhs Gata,8,,129 50
Enskede,Bandhagsvägen,70,,122 42
Stockholm,Hornsgatan,141,A,117 28
Bandhagen,Nåttarövägen,47,,124 51
Älvsjö,Blackensvägen,105,,125 32
Enskede,Muskögatan,14,,122 48
Farsta,Edagränd,18,,123 50
Hägersten,Hägerstensvägen,128,,126 49
Bromma,Frans Kriegs Väg,4,,167 33
Älvsjö,Linbodagränd,11,,125 58
Älvsjö,Långsjövägen,89,,125 51
Stockholm,Hornstulls Strand,17,,117 39
Stockholm,Heliosgatan,31,,120 61
Bromma,Martebogatan,3,,168 61
Bandhagen,Glanshammarsgatan,53,A,124 71
Johanneshov,Finn Malmgrens Väg,8,,121 38
Stockholm,Bågljusvägen,30,,112 19
Älvsjö,Knäredsgränd,10,,125 73
Älvsjö,Blackensvägen,45,,125 32
Vällingby,Basgränd,75,,162 47
Sköndal,Bogårdsvägen,33,,128 62
Stockholm,Henriksdalskajen,12,,120 71
Enskede Gård,Odelbergsvägen,35,,120 47
Hägersten,Hjortsbergsvägen,80,,129 38
Bromma,Linnéaparken,3,,167 61
Bandhagen,Esplundagränd,70,,124 72
Hässelby,Lupinvägen,34,,165 70
Hässelby,Lindaus Väg,16,,165 72
Stockholm,Bergsmarksvägen,12,,112 66
Bromma,Bällstavägen,165,,168 59
Kista,Imatragatan,46,,164 78
Farsta,Nordmarksvägen,8,A,123 72
Hässelby,Blomsterkungsvägen,213,,165 77
Bromma,Blackebergsvägen,100,,168 51
Stockholm,Allhelgonagatan,10,,118 58
Spånga,Gränsvägen,26,,163 52
Älvsjö,Brushaneslingan,40,,125 56
Bromma,Gustav III:s Väg,95,,168 39
Bandhagen,Bedaröbacken,10,,124 51
Stockholm,Hötorget,12,,111 57
Hägersten,Mellanbergsvägen,21,,126 42
Stockholm,Förmansvägen,12,,117 59
Stockholm,Maria Prästgårdsgata,32,B,118 52
Älvsjö,Långbrokungens Väg,4,,125 60
Enskede,Hägervägen,98,,122 39
Bromma,Galonvägen,5,,168 73
Stockholm,Hornsgatan,158,C,117 28
Spånga,Föllingebacken,6,,163 67
Hägersten,Hägerstensvägen,203,,126 53
Bromma,Höckertsvägen,6,,168 50
Bromma,Lyckovägen,1,,167 52
Stockholm,Gustafsborgsvägen,2,,114 18
Kista,Kotkagatan,57,,164 75
Hässelby,Kaprifolvägen,39,,165 59
Skarpnäck,Cox Pomonavägen,15,,128 39
Älvsjö,Kavelbrovägen,16,,125 60
Farsta,Arvikagatan,6,,123 43
Hägersten,Knallevägen,2,,129 41
Skarpnäck,Flitgränd,8,,128 38
Spånga,Dalängsvägen,9,A,163 44
Stockholm,Osquldas Väg,10,,114 28
Bromma,Lövåsvägen,45,,167 32
Älvsjö,Annebodavägen,13,,125 71
Bandhagen,Gillerbacken,26,,124 64
Stockholm,Bergsprängargränd,4,,116 35
Enskede,Fågelkärrsvägen,7,,122 32
Bromma,Lillsjönäsvägen,49,,167 32
Hägersten,Edsbergsgränd,8,,129 40
Hässelby,Flötviksvägen,13,,165 72
Stockholm,Odengatan,48,A,113 51
Stockholm,Observatoriegatan,21,,113 29
Enskede,Bastuhagsvägen,39,,122 42
Stockholm,Fleminggatan,34,,112 32
Farsta,Larsbodavägen,44,,123 41
Bromma,Grundläggarvägen,17,,168 33
Stockholm,Dalagatan,86,A,113 43
Stockholm,Fatburs Kvarngata,23,,118 64
Skärholmen,Gräsholmsvägen,17,C,127 46
Hässelby,Astrakangatan,159,,165 52
Älvsjö,Långsjövägen,128,A,125 51
Farsta,Nykroppagatan,8,C,123 32
Skärholmen,Eksätravägen,274,,127 61
Älvsjö,Förlandagränd,9,,125 72
Hässelby,Glädjevägen,14,B,165 75
Bromma,Kanaans Väg,67,,168 44
Spånga,Holmingegränd,15,,163 61
Skärholmen,Eksätravägen,126,,127 61
Stockholm,Dalagatan,28,,113 24
Stockholm,Andra Bassängvägen,10,,115 41
Stockholm,Hagagatan,12,A,113 48
Spånga,Jökelvägen,4,,163 45
Älvsjö,Fackelvägen,6,,125 35
Älvsjö,Nääfgränd,8,,125 30
Stockholm,Mariatorget,1,A,118 48
Hässelby,Fiskarjohans Backe,7,,165 65
Stockholm,Hantverkargatan,53,,112 31
Spånga,Körsvensvägen,2,B,163 43
Enskede,Fållnäsgatan,17,,122 48
Vällingby,Björnidegränd,179,,162 46
Stockholm,Fregattvägen,36,,117 68
Skärholmen,Gillsätragränd,57,,127 30
Bromma,Granbacken,22,,168 69
Vällingby,Njurundagatan,5,,162 53
Bromma,Grönviksvägen,71,A,167 71
Vällingby,Härjedalsgatan,11,,162 66
Stockholm,Erik Dahlbergsgatan,29,A,115 32
Stockholm,Hornsgatan,150,A,117 28
Stockholm,Högalidsgatan,34,D,117 30
Spånga,Duvbovägen,81,,163 43
Vällingby,Gränsvägen,408,,162 70
Enskede,Cirkelvägen,24,A,122 44
Stockholm,Götgatan,63,,116 21
Bromma,Furusångsvägen,8,,167 67
Stockholm,Gammelgårdsvägen,21,,112 64
Sköndal,Pepparkaksgränd,26,,128 66
Spånga,Hinderstorps Gränd,31,,163 72
Bandhagen,Bäverdammsgränd,86,,124 63
Stockholm,Birger Jarlsgatan,97,,113 56
Sköndal,Finbagarvägen,16,,128 67
Bandhagen,Glanshammarsgatan,203,,124 72
Bromma,Kebnekaisevägen,10,,167 35
Bromma,Drachmannsgatan,21,,168 49
Bromma,Holbergsgatan,109,,168 45
Hässelby,Friherregatan,174,,165 58
Bagarmossen,Kolbäcksgränd,25,,128 46
Kista,Edvard Griegsgången,16,B,164 32
Hässelby,Fyrspannsgatan,109,,165 64
Johanneshov,Lidköpingsvägen,79,,121 39
Enskede,Kottgatan,209,,122 64
Bandhagen,Nåttarövägen,113,,124 51
Hässelby,Friherregatan,130,,165 58
Bromma,Bergviksvägen,77,,167 63
Stockholm,Nackagatan,31,,116 47
Sköndal,Bagarfruvägen,71,,128 66
Skarpnäck,Gladiolusvägen,41,,128 39
Hägersten,Korpmossevägen,68,,126 38
Stockholm,Gästrikegatan,16,A,113 62
Kista,Nystadsgatan,5,,164 75
Enskededalen,Emilie Högqvists Väg,12,,121 34
Hägersten,Lerkrogsvägen,30,,126 79
Årsta,Marviksvägen,5,,120 39
Sköndal,Gråhundsvägen,106,,128 62
Vällingby,Björnflokevägen,85,,162 45
Bromma,Hallebergsvägen,12,,167 37
Bandhagen,Bedaröbacken,34,,124 51
Hägersten,Hökarvägen,14,,129 41
Stockholm,Ormbergsvägen,22,,117 67
Spånga,Järingegränd,36,,163 63
Spånga,Herdevägen,18,,163 55
Stockholm,Franzéngatan,9,,112 51
Skärholmen,Lammholmsbacken,180,,127 49
Hägersten,Elisabeth Tamms Gata,1,,129 55
Spånga,Norrskensbacken,6,A,163 56
Stockholm,Bragevägen,8,,114 24
Hägersten,Hökmossevägen,45,,126 42
Stockholm,Hantverkargatan,76,D,112 38
Stockholm,Apelbergsgatan,36,,111 37
Bromma,Danavägen,19,,168 53
Spånga,Kårebacken,4,,163 56
Spånga,Båtsman Stens Väg,77,,163 41
Sköndal,Gråhundsvägen,192,,128 62
Stockholm,Kungsbro Strand,33,,112 26
Bromma,Hedebyvägen,10,,168 55
Stockholm,Bellmansgatan,6,C,118 20
Bromma,Fagerviksvägen,13,,168 39
Stockholm,Bollhusgränd,8,,111 31
Bromma,Mossens Ängsväg,21,,167 58
Älvsjö,Kaktusvägen,7,,125 55
Stockholm,Palermogatan,16,,115 56
Älvsjö,Bromsvägen,9,,125 57
Stockholm,Kammakargatan,29,,111 60
Enskede Gård,Lindevägen,12,,120 48
Stockholm,Erik Dahlbergsgatan,18,,115 32
Bromma,Danavägen,25,,168 53
Stockholm,Holländargatan,26,B,113 59
Bagarmossen,Bergsrådsvägen,63,,128 42
Hässelby,Aprikosgatan,96,,165 66
Hägersten,Blommensbergsvägen,159,,126 52
Stockholm,Karlavägen,75,B,114 49
Bandhagen,Nävekvarnsvägen,10,,124 32
Enskede,Handelsvägen,170,B,122 38
Skarpnäck,Luktärtsvägen,76,,128 39
Farsta,Farstavägen,129,,123 32
Enskede,Boxholmsvägen,12,,122 41
Hässelby,Bruksvägen,53,,165 65
Bromma,Björnsonsgatan,149,,168 43
Sköndal,Maria Röhls Väg,64,,128 63
Hässelby,Förridargränd,22,,165 52
Hässelby,Melongatan,13,,165 63
Bromma,Lyckovägen,9,G,167 52
Stockholm,Luntmakargatan,21,,111 37
Skärholmen,Falkholmsgränd,35,,127 46
Bromma,Lövåsvägen,4,,167 33
Hässelby,Gunnar Strängs Väg,36,,165 70
Spånga,Norrskensbacken,12,B,163 56
Bromma,Hunnebergsvägen,7,,167 43
Stockholm,Köpmangatan,14,,111 31
Spånga,Hyggevägen,19,,163 54
Spånga,Bågskyttsgränd,4,,163 55
Stockholm,Kammakargatan,14,,111 40
Kista,Isafjordsgatan,14,D,164 40
Älvsjö,Aspövägen,91,,125 40
Bromma,Bällstavägen,189,A,168 59
Hässelby,Mälarvägen,29,,165 72
Stockholm,Nybrogatan,23,A,114 39
Hägersten,Cedergrensvägen,43,,126 36
Enskededalen,Kyrkogårdsvägen,103,,121 33
Sköndal,Gråhundsvägen,150,,128 62
Hägersten,Husabyvägen,13,,126 50
Enskededalen,Dalgränd,10,,121 30
Kista,Hillerödsgränd,6,,164 46
Enskede,Bordsvägen,24,,122 46
Bromma,Djupdalsvägen,110,,167 72
Hässelby,Hässelby Strandväg,30,,165 65
Hägersten,Mästarbacken,79,,129 40
Stockholm,Luxgatan,19,,112 62
Vällingby,Blåvidegränd,76,,162 45
Kista,Igelbäcksgatan,9,X,164 46
Hässelby,Olof Jönssons Gränd,17,,165 53
Johanneshov,Arkadvägen,22,,121 47
Bandhagen,Kallforsvägen,47,,124 32
Skarpnäck,Horisontvägen,26,,128 34
Hägersten,Larsmässgatan,2,,129 44
Bromma,Brötvägen,46,,167 66
Stockholm,Franzéngatan,59,,112 15
Stockholm,Nytorget,7,E,116 40
Skarpnäck,Länsmansvägen,4,,128 38
Bromma,Barrstigen,43,,167 31
Vällingby,Krister Siöblads Väg,10,,162 72
Bromma,Mossens Ängsväg,25,,167 58
Hägersten,Kristallvägen,89,,126 78
Stockholm,Geijersvägen,16,,112 44
Enskededalen,Grusåsgränd,72,,121 30
Bromma,Aroseniusvägen,21,,168 50
Stockholm,Löjtnantsgatan,16,,115 50
Älvsjö,Knäpparvägen,6,C,125 57
Stockholm,Brunkebergsgatan,8,,111 52
Bandhagen,Kallforsvägen,25,,124 32
Farsta,Farsta Strandplan,10,,123 71
Hässelby,Oxelbärsgränd,25,,165 72
Enskede,Kantarellvägen,10,,122 63
Stockholm,Magnetvägen,2,,112 19
Hägersten,Hägerstensvägen,274,,129 38
Hägersten,Folkparksvägen,160,,126 77
Stockholm,Båtklubbsgatan,9,,120 71
Vällingby,Blåarvsgränd,74,,162 45
Stockholm,Klippgatan,15,,116 35
Bromma,Käglestigen,6,,167 35
Bromma,Johannesfredsvägen,64,,168 68
Skarpnäck,Fraktflygargatan,12,,128 30
Hässelby,Albert Landbergs Gränd,4,,165 70
Enskede,Dagövägen,28,,122 37
Älvsjö,Johan Skyttes Väg,348,,125 59
Stockholm,Maltgatan,2,,120 79
Bromma,Igelkottsvägen,61,,167 57
Bromma,Furusångsvägen,12,,167 67
Stockholm,Havregatan,14,,118 59
Johanneshov,Eggegrundsvägen,9,,121 56
Stockholm,Högbergsgatan,59,,118 26
Stockholm,Medborgarplatsen,2,,118 26
Spånga,Avestagatan,61,B,163 53
Stockholm,Patentgatan,6,,112 67
Bromma,Furusångsvägen,22,,167 67
Bromma,Beckombergavägen,83,,168 56
Älvsjö,Knäpparvägen,38,,125 57
Älvsjö,Knäpparvägen,7,,125 57
Bromma,Annedalsvägen,47,,168 70
Enskede,Jönåkersvägen,10,,122 48
Bromma,Bergenhielmsvägen,3,A,168 57
Älvsjö,Danska Gränd,8,,125 34
Hässelby,Blåeldsvägen,90,,165 73
Vällingby,Långseleringen,37,,162 53
Spånga,Hinderstorps Gränd,16,,163 72
Hägersten,Bäckvägen,149,,129 33
Stockholm,Maria Prästgårdsgata,8,,118 52
Hägersten,Hägerstensvägen,315,,129 41
Bandhagen,Bäverbäcksgränd,15,,124 62
Stockholm,Karlavägen,85,A,114 59
Vällingby,Pajalagatan,22,,162 65
Hägersten,Midsommarvägen,44,,126 35
Hässelby,Olle Engkvists Väg,4,,165 56
Farsta,Onsdagsvägen,1,,123 60
Älvsjö,Gripsholmsvägen,2,,125 71
Kista,Limfjordsgränd,2,,164 46
Hässelby,Blåeldsvägen,37,,165 73
Stockholm,Kornhamnstorg,2,A,111 27
Stockholm,Kapellgränd,8,,116 25
Älvsjö,Mickelsbergsvägen,117,,125 54
Stockholm,Fjällgatan,22,A,116 28
Spånga,Mjölbyplan,17,,163 71
Stockholm,Högbergsgatan,49,C,118 26
Spånga,Glömmingegränd,4,,163 62
Stockholm,Brunnsgränd,7,,111 30
Skärholmen,Gillsätragränd,29,,127 30
Bromma,Klövervägen,44,,167 53
Stockholm,Biskopsvägen,9,,115 21
Hässelby,Fyrklöversbackarna,14,,165 65
Årsta,Ostmästargränd,2,,120 40
Spånga,Hyppingeplan,10,,163 68
Hägersten,Främlingsvägen,16,A,126 48
Enskede,Hammerstavägen,136,,122 60
Årsta,Gullmarsvägen,60,,120 39
Stockholm,Inedalsgatan,23,,112 33
Spånga,Gråbergsstigen,4,,163 45
Stockholm,Lumaparksvägen,5,,120 31
Hägersten,Hövdingagatan,31,,126 52
Stockholm,Konradsbergsgatan,18,C,112 59
Farsta,Nordmarksvägen,43,,123 72
Kista,Nystadsgatan,42,,164 75
Johanneshov,Blåsutvägen,27,,121 36
Hägersten,Lerkrogsvägen,24,,126 79
Stockholm,Drottning Kristinas Väg,33,B,114 28
Bagarmossen,Ljusnevägen,61,,128 48
Farsta,Arvikagatan,14,,123 43
Enskede,Bäckaskiftsvägen,23,A,122 42
Enskede,Götaforsvägen,29,,122 66
Älvsjö,Humlestigen,3,,125 51
Bromma,Bergviksvägen,32,,167 63
Bromma,Doktor Abrahams Väg,32,,168 58
Bromma,Grönviksvägen,172,A,167 76
Enskede,Mölndalsbacken,134,,122 66
Johanneshov,Arenavägen,43,,121 77
Kista,Isafjordsgatan,26,,164 40
Stockholm,Gamla Brogatan,17,,111 20
Stockholm,Långholmsmuren,2,B,117 33
Stockholm,Karlavägen,47,B,114 49
Farsta,Arvikagatan,11,,123 43
Bromma,Klövervägen,29,,167 53
Hägersten,Inteckningsvägen,17,B,129 31
Vällingby,Björnidegränd,261,,162 46
Farsta,Kristinehamnsgatan,28,,123 44
Hässelby,Berghamns Brygga,7,,165 71
Bromma,Bäckbornas Väg,39,,168 60
Sköndal,Finbagarvägen,71,,128 67
Stockholm,Norrbackagatan,66,,113 34
Spånga,Brotorpsvägen,1,,163 44
Hässelby,Backlöksvägen,128,,165 78
Älvsjö,Blåklintsvägen,8,,125 54
Stockholm,Banérgatan,61,,115 53
Bromma,Ehrenstrahlsvägen,60,,168 51
Johanneshov,Grafikvägen,5,A,121 43
Stockholm,Norr Mälarstrand,32,,112 20
Hässelby,Oxelbärsgränd,10,,165 72
Stockholm,Gröndalsvägen,136,X,117 68
Vällingby,Multrågatan,42,,162 55
Enskededalen,Grusåsgränd,35,,121 30
Farsta,Farsta Strandplan,15,,123 71
Kista,Hägerstalund,4,,164 74
Spånga,Järingegränd,14,,163 63
Hägersten,Lugntorpsvägen,8,,129 44
Stockholm,Bryggargatan,5,,111 21
Stockholm,Hornsgatan,29,C,118 49
Bromma,Gamla Bromstensvägen,81,,168 64
Bromma,Kiviksvägen,10,,168 54
Hässelby,Krikongränd,2,,165 60
Stockholm,Barnängsgatan,9,C,116 41
Stockholm,Kyrkslingan,9,,111 49
Skärholmen,Laxholmsbacken,92,,127 42
Skärholmen,Bullerholmsgränd,135,,127 40
Sköndal,Bagarfruvägen,81,,128 66
Stockholm,Brunnsgatan,15,,111 38
Stockholm,Krukmakargatan,62,,117 41
Stockholm,Lundagatan,63,,117 28
Spånga,Blockstupet,3,,163 42
Stockholm,Bergsmarksvägen,6,,112 66
Farsta,Nykroppagatan,8,A,123 32
Sköndal,Bogårdsvägen,42,A,128 62
Årsta,Importörvägen,5,,120 44
Älvsjö,Myrvägen,48,,125 51
Älvsjö,Onsalagränd,15,,125 73
Spånga,Fagerstagatan,6,,163 53
Bromma,Margretelundsvägen,31,,167 41
Farsta,Budbärarvägen,80,,123 54
Johanneshov,Arkadvägen,1,,121 47
Farsta,Filipstadsbacken,46,,123 43
Spånga,Osbyringen,22,,163 73
Hägersten,Fredrika Bremers Gata,20,,129 50
Hägersten,Båtängsvägen,6,,129 41
Bromma,Masmästarvägen,12,,168 68
Spånga,Ankarsrumsgatan,34,,163 50
Farsta,Fiskmåsvägen,65,,123 53
Stockholm,Lindstedtsvägen,24,,114 28
Hägersten,Dansbanevägen,26,,126 31
Spånga,Mellingebacken,10,,163 67
Skärholmen,Gräsholmsvägen,12,A,127 46
Älvsjö,Annebodavägen,78,,125 71
Stockholm,Armfeltsgatan,4,,115 34
Hägersten,Drivhjulsvägen,22,,126 30
Spånga,Axbyplan,3,,163 73
Hägersten,Instrumentvägen,30,,126 53
Stockholm,Kammakargatan,6,B,111 40
Bromma,Havsfruvägen,37,,167 62
Bromma,Grönviksvägen,145,,167 76
Bromma,Drottningholmsvägen,522,,168 39
Bromma,Mossens Långväg,35,,167 58
Vällingby,Elsbyvägen,32,,162 70
Enskede,Hammerstavägen,139,,122 60
Hägersten,Kamrerarvägen,20,,129 30
Stockholm,Gröndalsvägen,48,,117 68
Stockholm,Högbergsgatan,32,,116 20
Stockholm,Packhusgränd,8,,111 30
Spånga,Oskarsvägen,19,,163 43
Hägersten,Midsommarparken,5,B,126 34
Stockholm,Jungfrugatan,2,A,114 44
Stockholm,Lugnets Allé,78,,120 68
Skärholmen,Järnbärarvägen,24,,127 33
Stockholm,Hornsgatan,119,,117 28
Spånga,Herdevägen,15,A,163 44
Stockholm,Fatburs Brunnsgata,1,,118 28
Spånga,Holmingegränd,17,,163 61
Hägersten,Lärlingsbacken,6,,129 42
Spånga,Mellangårdsvägen,9,,163 52
Hässelby,Olle Engkvists Väg,10,,165 56
Enskede,Hanvedsgatan,10,,122 60
Vällingby,Frostviksgatan,2,,162 68
Bandhagen,Glanshammarsgatan,105,,124 72
Hägersten,Klubbensborgsvägen,17,,129 39
Stockholm,Kaptensgatan,16,,114 57
Hägersten,Läsmygen,8,,129 40
Stockholm,Luntmakargatan,26,,111 37
Stockholm,Götgatan,118,,118 62
Enskededalen,Dalgränd,50,,121 30
Bromma,Liljegrensvägen,5,,168 53
Hägersten,Klensmedsvägen,29,,126 38
Hässelby,Ormängsgatan,53,B,165 56
Bromma,Drottningholmsvägen,400,,168 73
Hägersten,Nyborgsgränd,6,,126 34
Hässelby,Enspännargatan,9,,165 57
Bandhagen,Lerbäcksgränd,18,,124 66
Enskede,Bastuhagsvägen,41,,122 42
Enskede,Lingvägen,123,X,122 45
Hässelby,Hammarbrinken,18,,165 71
Stockholm,Brinellvägen,85,,114 28
Stockholm,Barnängsgatan,21,,116 41
Stockholm,Brännkyrkagatan,110,,117 26
Bromma,Drottningholmsvägen,290,,167 31
Stockholm,Lövholmsvägen,70,,117 65
Bromma,Långskeppsgatan,9,,168 53
Hägersten,Brådstupsvägen,9,,129 39
Stockholm,Bryggvägen,7,A,117 68
Bromma,Attundavägen,4,,168 58
Bromma,Nåsvägen,8,,167 75
Hässelby,Drivbänksvägen,15,,165 74
Hässelby,Friherregatan,16,,165 58
Skärholmen,Lilla Sällskapets Väg,61,,127 61
Hägersten,Kinmanssonsvägen,79,,129 38
Stockholm,Lindhagensgatan,72,,112 18
Hässelby,Blåklocksvägen,77,,165 71
Bromma,Furusångsvägen,21,,167 67
Spånga,Gränsvägen,376,,163 52
Spånga,Gribbyvägen,40,,163 44
Enskede,Maratonvägen,31,,122 40
Bromma,Bågvägen,36,,167 65
Skarpnäck,Eric Cronsioes Väg,42,,128 39
Bromma,Gamla Bromstensvägen,19,,168 64
Stockholm,Igeldammsgatan,24,,112 49
Årsta,Borensvägen,30,,120 52
Johanneshov,Lyckebyvägen,16,,121 52
Stockholm,Döbelnsgatan,87,A,113 52
Bromma,Cronströmsvägen,9,C,168 66
Hägersten,Doktor Widerströms Gata,76,,129 54
Spånga,Björingeplan,24,,163 66
Enskede,Livlandsgatan,145,,122 37
Älvsjö,Gamla Magelungsvägen,25,,125 43
Hägersten,Hägerstens Allé,25,,129 37
Älvsjö,Kärnbovägen,1,,125 40
Älvsjö,Helgestavägen,153,,125 41
Kista,Hanstavägen,41,,164 91
Spånga,Kårebacken,11,,163 56
Vällingby,Pajalagatan,61,,162 65
Vällingby,Njurundagatan,34,,162 53
Johanneshov,Karlskronavägen,10,,121 52
Älvsjö,Gamla Magelungsvägen,52,,125 43
Skärholmen,Eksätravägen,188,,127 61
Bandhagen,Bäverbäcksgränd,9,,124 62
Stockholm,Kungsgatan,36,,111 35
Hässelby,Mälarsyn,34,,165 71
Vällingby,Kärrgränd,67,,162 46
Stockholm,Högbergsgatan,59,A,118 26
Älvsjö,Gamla Magelungsvägen,69,,125 43
Årsta,Gullmarsvägen,128,,120 39
Hägersten,Drivhjulsvägen,41,,126 30
Johanneshov,Eslövsvägen,14,,121 51
Bromma,Dukvägen,55,,168 73
Stockholm,Maria Prästgårdsgata,1,C,118 52
Älvsjö,Norrhagsvägen,28,A,125 53
Farsta,Kontoristvägen,22,,123 54
Hässelby,Backluravägen,28,,165 78
Stockholm,Erstagatan,18,,116 36
Hässelby,Kattfotsbacken,12,,165 73
Vällingby,Lyckselevägen,35,,162 67
Spånga,Gränsvägen,76,,163 52
Enskede,Lingvägen,99,,122 45
Enskede,Billerudsvägen,6,,122 64
Älvsjö,Blackensvägen,7,A,125 32
Bromma,Kvistbacken,1,,167 72
Sköndal,Gråhundsvägen,220,,128 62
Kista,Imatragatan,37,,164 78
Enskede,Herrhagsvägen,5,,122 48
Stockholm,Maskinistgatan,17,,117 66
Älvsjö,Gamla Huddingevägen,405,,125 42
Stockholm,Löjtnantsgatan,22,,115 50
Hägersten,Hägerstensbrinken,21,,129 37
Bromma,Författarvägen,58,,167 75
Hässelby,Asplövsgränd,126,,165 78
Bandhagen,Bedaröbacken,24,,124 51
Vällingby,Grimstagatan,38,,162 56
Bromma,Drottningholmsvägen,254,,167 32
Hässelby,Blåeldsvägen,73,,165 73
Stockholm,Alströmergatan,6,,112 47
Hägersten,Mälarhöjdsvägen,14,,129 40
Hässelby,Ormängsgatan,26,,165 56
Enskede,Dagövägen,32,,122 37
Bandhagen,Glanshammarsgatan,46,,124 71
Stockholm,Hälsingegatan,5,A,113 23
Sköndal,Bagarfruvägen,9,,128 67
Hägersten,Agraffvägen,15,,126 41
Enskede,Olympiavägen,89,,122 40
Sköndal,Nils Brincks Väg,6,B,128 64
Spånga,Gamla Bromstensvägen,129,A,163 44
Hägersten,Fastlagsvägen,17,,126 48
Stockholm,Kapellgränd,6,F,116 25
Vällingby,Elsbyvägen,40,,162 70
Bromma,Aroseniusvägen,30,,168 50
Stockholm,Jungfrugatan,27,,114 44
Stockholm,Nybohovsbacken,38,,117 63
Årsta,Gullmarsvägen,72,,120 39
Johanneshov,Axvallsvägen,27,,121 50
Spånga,Cervins Väg,58,A,163 41
Sköndal,Boxergränd,1,,128 62
Bromma,Myrmarksvägen,5,,167 54
Årsta,Gullmarsvägen,58,,120 39
Hässelby,Gulsippsgränd,9,,165 77
Kista,Bergengatan,18,,164 35
Bromma,Drömstigen,55,,167 61
Bromma,Nyodlingsvägen,22,,167 66
Enskede,Fållnäsgatan,77,,122 48
Vällingby,Arbrågatan,4,,162 62
Hässelby,Astrakangatan,98,,165 52
Bromma,Arkitektvägen,38,,168 32
Enskede,Husumsgränd,11,,122 43
Älvsjö,Jultomtestigen,6,,125 35
Spånga,Gråstensvägen,15,,163 45
Vällingby,Kirunagatan,61,,162 68
Stockholm,Kungsgatan,72,B,111 22
